"Istituto Principale";Scuola;"Tipo Istituto";"Tipo Gestione";Dirigente;Direttore;"Coordinatore Pedagogico";Indirizzo;Comune;Telefono;Fax;"Email istituto";"Email dirigenza";"Email segreteria";"Sito web";"Codice MIUR"
"ISTITUTO COMPRENSIVO ROVERETO SUD";"SCUOLA PRIMARIA ""F. GUELLA"" LIZZANA";;"A carattere statale/provinciale";"GIUSEPPE GAMMINO";;;"Via Piave,  18 38068";ROVERETO;0464/420532;0464/432707;ic.roveretosud@pec.provincia.tn.it;dir.ic.roveretosud@scuole.provincia.tn.it;segr.ic.roveretosud@scuole.provincia.tn.it;https://icroveretosud.edu.it;TNEE855022
"ISTITUTO COMPRENSIVO ROVERETO SUD";"SCUOLA PRIMARIA ""A. ROSMINI"" MARCO";;"A carattere statale/provinciale";"GIUSEPPE GAMMINO";;;"Via II Novembre, 57 38068";ROVERETO;0464/420532;0464/432707;ic.roveretosud@pec.provincia.tn.it;dir.ic.roveretosud@scuole.provincia.tn.it;segr.ic.roveretosud@scuole.provincia.tn.it;https://icroveretosud.edu.it;TNEE855033
"ISTITUTO COMPRENSIVO VAL RENDENA";"SCUOLA PRIMARIA ""G. B. RIGHI"" MADONNA DI CAMPIGLIO";;"A carattere statale/provinciale";"GIUSEPPE PRIGIOTTI";;;"Via Serafini - Madonna di Campiglio, 9 38070";"TRE VILLE";0465/501139;0465/512119;ic.valrendena@pec.provincia.tn.it;dir.ic.valrendena@scuole.provincia.tn.it;segr.ic.valrendena@scuole.provincia.tn.it;https://www.icvalrendena.edu.it;TNEE834054
"ISTITUTO COMPRENSIVO VAL RENDENA";"SCUOLA PRIMARIA ""V. GABRIOTTI"" GIUSTINO";;"A carattere statale/provinciale";"GIUSEPPE PRIGIOTTI";;;"Via Presanella, 23 38086";GIUSTINO;0465/501139;0465/512119;ic.valrendena@pec.provincia.tn.it;dir.ic.valrendena@scuole.provincia.tn.it;segr.ic.valrendena@scuole.provincia.tn.it;https://www.icvalrendena.edu.it;TNEE834032
"ISTITUTO COMPRENSIVO VAL RENDENA";"SCUOLA PRIMARIA ""S. MASSARI"" SPIAZZO";;"A carattere statale/provinciale";"GIUSEPPE PRIGIOTTI";;;"Frazione Fisto,  112 38088";SPIAZZO;0465/501139;0465/512119;ic.valrendena@pec.provincia.tn.it;dir.ic.valrendena@scuole.provincia.tn.it;segr.ic.valrendena@scuole.provincia.tn.it;https://www.icvalrendena.edu.it;TNEE834065
"ISTITUTO COMPRENSIVO VAL RENDENA";"SCUOLA PRIMARIA DARE'";;"A carattere statale/provinciale";"GIUSEPPE PRIGIOTTI";;;"Via Dare - Dare, 111 38080";"PORTE DI RENDENA";0465/501139;0465/512119;ic.valrendena@pec.provincia.tn.it;dir.ic.valrendena@scuole.provincia.tn.it;segr.ic.valrendena@scuole.provincia.tn.it;https://www.icvalrendena.edu.it;TNEE834076
"ISTITUTO COMPRENSIVO VAL RENDENA";"SCUOLA PRIMARIA ""N. BOLOGNINI"" PINZOLO";;"A carattere statale/provinciale";"GIUSEPPE PRIGIOTTI";;;"Via Collini Borciol, 18 38086";PINZOLO;0465/501139;0465/512119;ic.valrendena@pec.provincia.tn.it;dir.ic.valrendena@scuole.provincia.tn.it;segr.ic.valrendena@scuole.provincia.tn.it;https://www.icvalrendena.edu.it;TNEE834043
"ISTITUTO COMPRENSIVO VAL RENDENA";"SCUOLA PRIMARIA CARISOLO";;"A carattere statale/provinciale";"GIUSEPPE PRIGIOTTI";;;"Via Verdi, 18/B 38080";CARISOLO;0465/501139;0465/512119;ic.valrendena@pec.provincia.tn.it;dir.ic.valrendena@scuole.provincia.tn.it;segr.ic.valrendena@scuole.provincia.tn.it;https://www.icvalrendena.edu.it;TNEE834021
"ISTITUTO COMPRENSIVO VAL RENDENA";"SCUOLA PRIMARIA ""T. GIUSTINA"" CADERZONE";;"A carattere statale/provinciale";"GIUSEPPE PRIGIOTTI";;;"Via Regina Elena, 43 38080";"CADERZONE TERME";0465/501139;0465/512119;ic.valrendena@pec.provincia.tn.it;dir.ic.valrendena@scuole.provincia.tn.it;segr.ic.valrendena@scuole.provincia.tn.it;https://www.icvalrendena.edu.it;TNEE83401X
"ISTITUTO GARDASCUOLA";;"Istituzione scolastica e formativa";Paritaria/equiparata;"LORENZO ANGELI";;;"Via XXIV Maggio, 1 38062";ARCO;0464/519546;0464/519959;gardascuola@pec.cooperazionetrentina.it;;segreteria@gardascuola.it;https://www.gardascuola.it;
"ASSOCIAZIONE PEDAGOGICA STEINERIANA - TRENTO";;"Istituzione scolastica e formativa";Paritaria/equiparata;"Carlo Musio";;;"Via Conci, 86 38123";TRENTO;0461/930658;;associazione@pec.scuolasteiner-trento.it;;segreteria@scuolasteiner-trento.it;https://www.scuolasteiner-trento.it;
"ISTITUTO SALESIANO S. CROCE - MEZZANO";"SCUOLA PRIMARIA SANTA CROCE MEZZANO";;Paritaria/equiparata;"AGOSTINO PRADEL";;;"Via Molaren, 29 38050";MEZZANO;0439/762019;0439/762664;salesianimezzano@pec.it;;segreteria@sdbmezzano.it;https://www.salesianimezzano.it;TN1E00200P
"ISTITUTO SALESIANO S. CROCE - MEZZANO";;"Istituzione scolastica e formativa";Paritaria/equiparata;"AGOSTINO PRADEL";;;"Via Molaren, 29 38050";MEZZANO;0439/762019;0439/762664;salesianimezzano@pec.it;;segreteria@sdbmezzano.it;https://www.salesianimezzano.it;
"SCUOLA PARITARIA LA VELA - FONDAZIONE FAMIGLIA MATERNA - ROVERETO";;"Istituzione scolastica e formativa";Paritaria/equiparata;"STEFANIA NICOLLI";;;"Via Saibanti, 6 38068";ROVERETO;0464/434047;;segreteria@lavela.famigliamaterna.it;direzione@lavela.famigliamaterna.it;segreteria@scuolalavela.it;https://www.scuolalavela.it;
"SCUOLA PARITARIA LA VELA - FONDAZIONE FAMIGLIA MATERNA - ROVERETO";"SCUOLA PRIMARIA ""LA VELA"" ROVERETO";;Paritaria/equiparata;"STEFANIA NICOLLI";;;"Via Saibanti, 6 38068";ROVERETO;0464/434047;;segreteria@lavela.famigliamaterna.it;direzione@lavela.famigliamaterna.it;segreteria@scuolalavela.it;https://www.scuolalavela.it;TN1E00700T
"SCUOLA LADINA DI FASSA - SCOLA LADINA DE FASCIA";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"FEDERICO CORRADINI";;;"Strada Giuseppe Soraperra - Pozza di Fassa, 6 38036";"SAN GIOVANNI DI FASSA - SEN JAN";0462/763702;0462/760001;scuolaladinadifassa@pec.provincia.tn.it;dir.scuolaladinadifassa@scuole.provincia.tn.it;segr.scuolaladinadifassa@scuole.provincia.tn.it;https://www.scuolaladina.com/;TNIC85000Q
"COOPERATIVA SOCIALE SACRA FAMIGLIA ONLUS";;"Istituzione scolastica e formativa";Paritaria/equiparata;"MARCELLO SOTTOPIETRA";;;"Via Della Saluga, 7 38121";TRENTO;0461/080041;;cooperativasacrafamiglia@pec.it;segreteria@sacrafamigliatrento.it;segreteria@sacrafamigliatrento.it;https://www.sacrafamigliatrento.it;
"ISTITUTO SACRO CUORE - TRENTO";;"Istituzione scolastica e formativa";Paritaria/equiparata;"Alberto Ventroni";;;"Piazza S Teresa Verzeri, 4 38122";TRENTO;0461/981465;0461/982734;;;istitutocomprensivo@istitutosacrocuore.it;https://www.istitutosacrocuore.it;
"ISTITUTO SACRO CUORE - TRENTO";"SCUOLA PRIMARIA SACRO CUORE TRENTO";;Paritaria/equiparata;"Alberto Ventroni";;;"Piazza S Teresa Verzeri, 4 38122";TRENTO;0461/981465;0461/982734;;;istitutocomprensivo@istitutosacrocuore.it;https://www.istitutosacrocuore.it;TN1E00300E
"ISTITUTO COMPRENSIVO CLES ""B. Clesio""";"SCUOLA PRIMARIA ""Chiara Lubich"" LIVO ";;"A carattere statale/provinciale";"MASSIMO GABURRO";;;"Frazione Livo,  92 38020";LIVO;0463/421457;0463/424830;ic.cles@pec.provincia.tn.it;dir.ic.cles@scuole.provincia.tn.it;segr.ic.cles@scuole.provincia.tn.it;https://www.iccles.it;TNEE83102D
"ISTITUTO COMPRENSIVO ARCO";"SCUOLA PRIMARIA ""G. SEGANTINI"" ARCO";;"A carattere statale/provinciale";"PAOLA MARONI";;;"Via Nas, 28 38062";ARCO;0464/532947;0464/517064;ic.arco@pec.provincia.tn.it;dir.ic.arco@scuole.provincia.tn.it;segr.ic.arco@scuole.provincia.tn.it;https://www.icarco.edu.it;TNEE840039
"ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA";"SCUOLA PRIMARIA LAVARONE";;"A carattere statale/provinciale";"MORENA MANFRIN";;;"Frazione Gionghi,  107/5 38046";LAVARONE;0464/721283;;ic.folgaria-lavarone@pec.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;TNEE804014
"ISTITUTO COMPRENSIVO BASSA VAL DI SOLE ""G. Ciccolini""";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Via Taddei De Mauris, 4 38027";MALE';0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;TNIC833002
"ISTITUTO COMPRENSIVO ALTA VALLAGARINA";"SCUOLA PRIMARIA ""A.DE VALENTINI"" CALLIANO";;"A carattere statale/provinciale";"PASQUALE TAPPA";;;"Via Degasperi, 4 38060";CALLIANO;0464/410475;0461/490699;ic.altavallagarina@pec.provincia.tn.it;dir.ic.altavallagarina@scuole.provincia.tn.it;segr.ic.altavallagarina@scuole.provincia.tn.it;https://www.ic-altavallagarina.it;TNEE86002D
"ISTITUTO COMPRENSIVO ALTOPIANO DI PINE'";"SCUOLA PRIMARIA ""G. DALLAFIOR"" BASELGA DI PINE'";;"A carattere statale/provinciale";"ELISABETTA PIZIO";;;"Via delle Scuole, 15 38042";"BASELGA DI PINE'";0461/558317;0461/558163;ic.pine@pec.provincia.tn.it;dir.ic.altopianodipine@scuole.provincia.tn.it;segr.ic.altopianodipine@scuole.provincia.tn.it;https://www.icpine.eu;TNEE81601A
"ISTITUTO COMPRENSIVO TIONE";"SCUOLA PRIMARIA BONDO-BREGUZZO";;"A carattere statale/provinciale";"ALESSANDRO BONESINI";;;"Via Indipendenza - Bondo, 105 38087";"SELLA GIUDICARIE";0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;TNEE83601G
"ISTITUTO COMPRENSIVO TIONE";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"ALESSANDRO BONESINI";;;"Via Circonvallazione, 44 38079";"TIONE DI TRENTO";0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;TNIC83600D
"ISTITUTO COMPRENSIVO TRENTO 7 ""Rita Levi Montalcini""";"SCUOLA PRIMARIA ""PIGARELLI"" GARDOLO TRENTO";;"A carattere statale/provinciale";"LAURA DE DONNO";;;"Via IV Novembre, 42/1 38121";TRENTO;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;TNEE85103Q
"ISTITUTO COMPRENSIVO ALTOPIANO DI PINE'";"SCUOLA PRIMARIA ""G. VERDI"" MIOLA BASELGA DI PINE'";;"A carattere statale/provinciale";"ELISABETTA PIZIO";;;"Via della Chiesa, 3 38042";"BASELGA DI PINE'";0461/558300;0461/558163;ic.pine@pec.provincia.tn.it;dir.ic.altopianodipine@scuole.provincia.tn.it;segr.ic.altopianodipine@scuole.provincia.tn.it;https://www.icpine.eu;TNEE81602B
"ISTITUTO COMPRENSIVO BASSA VAL DI SOLE ""G. Ciccolini""";"SCUOLA PRIMARIA DIMARO";;"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Piazza Madonna Della Pace - Dimaro, 14 38025";"DIMARO FOLGARIDA";0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;TNEE833047
"ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"MORENA MANFRIN";;;"Piazza Marconi, 85 38064";FOLGARIA;0464/721283;;ic.folgaria-lavarone@pec.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;TNIC804002
"ISTITUTO COMPRENSIVO TIONE";"SCUOLA PRIMARIA TIONE DI TRENTO";;"A carattere statale/provinciale";"ALESSANDRO BONESINI";;;"Via Pinzolo, 2 38079";"TIONE DI TRENTO";0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;TNEE83603N
"ISTITUTO COMPRENSIVO TIONE";"SCUOLA PRIMARIA ""A. PRANDINI"" RONCONE";;"A carattere statale/provinciale";"ALESSANDRO BONESINI";;;"Via III Novembre - Roncone, 22 38087";"SELLA GIUDICARIE";0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;TNEE83605Q
"ISTITUTO COMPRENSIVO TIONE";"SCUOLA PRIMARIA RAGOLI";;"A carattere statale/provinciale";"ALESSANDRO BONESINI";;;"Via Roma - Ragoli, 5 38070";"TRE VILLE";0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;TNEE83602L
"ISTITUTO COMPRENSIVO TRENTO 7 ""Rita Levi Montalcini""";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"LAURA DE DONNO";;;"Via IV Novembre, 35/1 38121";TRENTO;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;TNIC85100G
"ISTITUTO COMPRENSIVO PREDAZZO TESERO PANCHIA' ZIANO";"SCUOLA PRIMARIA ""I. MASIA"" ZIANO DI FIEMME";;"A carattere statale/provinciale";"MARCO FELICETTI";;;"Piazza Italia, 4 38030";"ZIANO DI FIEMME";0462/571163;0462/500023;ic.predazzo@pec.provincia.tn.it;dir.ic.predazzo@scuole.provincia.tn.it;segr.ic.predazzo@scuole.provincia.tn.it;https://www.ic-predazzotesero.it;TNEE80802C
"ISTITUTO COMPRENSIVO BASSA VAL DI SOLE ""G. Ciccolini""";"SCUOLA PRIMARIA ""B. PEZZEN"" CROVIANA";;"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Via delle Scuole, 25 38027";CROVIANA;0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;TNEE833036
"ISTITUTO COMPRENSIVO TRENTO 7 ""Rita Levi Montalcini""";"SCUOLA PRIMARIA ""I. CALVINO"" VIGO MEANO";;"A carattere statale/provinciale";"LAURA DE DONNO";;;"Via Alle Oselere,   38121";TRENTO;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;TNEE85102P
"ISTITUTO COMPRENSIVO ALTOPIANO DI PINE'";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"ELISABETTA PIZIO";;;"Via del XXVI Maggio - Baselga, 6 38042";"BASELGA DI PINE'";0461/557138;0461/558163;ic.pine@pec.provincia.tn.it;dir.ic.altopianodipine@scuole.provincia.tn.it;segr.ic.altopianodipine@scuole.provincia.tn.it;https://www.icpine.eu;TNIC816008
"ISTITUTO COMPRENSIVO ALTOPIANO DI PINE'";"SCUOLA PRIMARIA  ""ABRAMO ANDREATTA"" BEDOLLO";;"A carattere statale/provinciale";"ELISABETTA PIZIO";;;"Via S Osvaldo, 5 38043";BEDOLLO;0461/556844;0461/558163;ic.pine@pec.provincia.tn.it;dir.ic.altopianodipine@scuole.provincia.tn.it;segr.ic.altopianodipine@scuole.provincia.tn.it;https://www.icpine.eu;TNEE81605E
"ISTITUTO COMPRENSIVO TRENTO 7 ""Rita Levi Montalcini""";"SCUOLA PRIMARIA ""S. ANNA"" GARDOLO TRENTO";;"A carattere statale/provinciale";"LAURA DE DONNO";;;"Via S Anna, 3 38121";TRENTO;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;TNEE85104R
"ISTITUTO COMPRENSIVO TIONE";"SCUOLA PRIMARIA ZUCLO";;"A carattere statale/provinciale";"ALESSANDRO BONESINI";;;"Via Fucina - Zuclo, 10 38079";"BORGO LARES";0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;TNEE83604P
"ISTITUTO COMPRENSIVO TRENTO 7 ""Rita Levi Montalcini""";"SCUOLA PRIMARIA ""E. DE CARLI"" MEANO";;"A carattere statale/provinciale";"LAURA DE DONNO";;;"Via Delle Tre Croci, 40 38121";TRENTO;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;TNEE85101N
"ISTITUTO COMPRENSIVO PREDAZZO TESERO PANCHIA' ZIANO";"SCUOLA PRIMARIA ""G. MANEGA"" TESERO";;"A carattere statale/provinciale";"MARCO FELICETTI";;;"Via Fia, 11/A 38038";TESERO;0462/813197;0462/500023;ic.predazzo@pec.provincia.tn.it;dir.ic.predazzo@scuole.provincia.tn.it;segr.ic.predazzo@scuole.provincia.tn.it;https://www.ic-predazzotesero.it;TNEE80804E
"ISTITUTO COMPRENSIVO PREDAZZO TESERO PANCHIA' ZIANO";"SCUOLA PRIMARIA ""M. MORANDINI DEGASPERI"" PREDAZZO";;"A carattere statale/provinciale";"MARCO FELICETTI";;;"Corso Degasperi, 8 38037";PREDAZZO;0462/501131;0462/500023;ic.predazzo@pec.provincia.tn.it;dir.ic.predazzo@scuole.provincia.tn.it;segr.ic.predazzo@scuole.provincia.tn.it;https://www.ic-predazzotesero.it;TNEE80801B
"ISTITUTO COMPRENSIVO ALTA VALLAGARINA";"SCUOLA PRIMARIA ""G. TOVAZZI"" VOLANO";;"A carattere statale/provinciale";"PASQUALE TAPPA";;;"Via Stazione, 30 38060";VOLANO;0464/410475;0461/490699;ic.altavallagarina@pec.provincia.tn.it;dir.ic.altavallagarina@scuole.provincia.tn.it;segr.ic.altavallagarina@scuole.provincia.tn.it;https://www.ic-altavallagarina.it;TNEE86003E
"ISTITUTO COMPRENSIVO PREDAZZO TESERO PANCHIA' ZIANO";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"MARCO FELICETTI";;;"Corso Degasperi, 8 38037";PREDAZZO;0462/501131;0462/500023;ic.predazzo@pec.provincia.tn.it;dir.ic.predazzo@scuole.provincia.tn.it;segr.ic.predazzo@scuole.provincia.tn.it;https://www.ic-predazzotesero.it;TNIC808009
"ISTITUTO COMPRENSIVO BASSA VAL DI SOLE ""G. Ciccolini""";"SCUOLA PRIMARIA S.BERNARDO RABBI";;"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Frazione San Bernardo,   38020";RABBI;0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;TNEE83307A
"ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA";"SCUOLA PRIMARIA ""S. LAUTON"" FOLGARIA";;"A carattere statale/provinciale";"MORENA MANFRIN";;;"Via D Acquisto, 21/A 38064";FOLGARIA;0464/721283;;ic.folgaria-lavarone@pec.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;TNEE804025
"ISTITUTO COMPRENSIVO BASSA VAL DI SOLE ""G. Ciccolini""";"SCUOLA PRIMARIA CALDES";;"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Via Al Castello, 26 38022";CALDES;0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;TNEE833014
"ISTITUTO COMPRENSIVO ALTA VALLAGARINA";"SCUOLA PRIMARIA ""S. PELLICO"" BESENELLO";;"A carattere statale/provinciale";"PASQUALE TAPPA";;;"Via Degasperi, 2 38060";BESENELLO;0464/410475;0461/490699;ic.altavallagarina@pec.provincia.tn.it;dir.ic.altavallagarina@scuole.provincia.tn.it;segr.ic.altavallagarina@scuole.provincia.tn.it;https://www.ic-altavallagarina.it;TNEE86001C
"ISTITUTO COMPRENSIVO BASSA VAL DI SOLE ""G. Ciccolini""";"SCUOLA PRIMARIA ""C. CRISTOFORETTI"" MALE'";;"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Via Alla Croce, 17 38027";MALE';0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;TNEE833058
"ISTITUTO COMPRENSIVO ALTA VALLAGARINA";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"PASQUALE TAPPA";;;"Via Stazione, 30 38060";VOLANO;0464/410475;0461/490699;ic.altavallagarina@pec.provincia.tn.it;dir.ic.altavallagarina@scuole.provincia.tn.it;segr.ic.altavallagarina@scuole.provincia.tn.it;https://www.ic-altavallagarina.it;TNIC86000A
"COLLEGIO ARCIVESCOVILE DAME INGLESI - ROVERETO";;"Istituzione scolastica e formativa";Paritaria/equiparata;"CHRISTIAN BONAZZA";"BRUNO DAVES";;"Corso Bettini, 71 38068";ROVERETO;0464/406000;0464/406077;collegioarcivescovile@pec.it;dameinglesi@arcivescoviletrento.it;lia@arcivescoviletrento.it;https://www.arcivescoviletrento.it;
"COLLEGIO ARCIVESCOVILE C.ENDRICI - TRENTO";;"Istituzione scolastica e formativa";Paritaria/equiparata;"CHRISTIAN BONAZZA";"BRUNO DAVES";;"Via Monsignor  Endrici, 23 38122";TRENTO;0461/1731200;0461/1731288;collegioarcivescovile@pec.it;collegioarcivescovile@arcivescoviletrento.it;didatticatn@arcivescoviletrento.it;https://www.arcivescoviletrento.it;
"ISTITUTO COMPRENSIVO TRENTO 1 ""Margherita Hack""";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"PIERA PEGORETTI";;;"Via Znojmo, 24 38123";TRENTO;0461/912740;0461/912065;ic.trento1@pec.provincia.tn.it;dir.ic.tn1@scuole.provincia.tn.it;segr.ic.tn1@scuole.provincia.tn.it;https://www.ictrento1.it;TNIC81900Q
"ISTITUTO COMPRENSIVO TRENTO 1 ""Margherita Hack""";"SCUOLA PRIMARIA ""U. MOGGIOLI"" POVO";;"A carattere statale/provinciale";"PIERA PEGORETTI";;;"Via Dei Rivi, 6 38123";TRENTO;0461/912740;0461/912065;ic.trento1@pec.provincia.tn.it;dir.ic.tn1@scuole.provincia.tn.it;segr.ic.tn1@scuole.provincia.tn.it;https://www.ictrento1.it;TNEE81901T
"ISTITUTO COMPRENSIVO TRENTO 1 ""Margherita Hack""";"SCUOLA PRIMARIA ""G. A. TOMASI"" VILLAZZANO";;"A carattere statale/provinciale";"PIERA PEGORETTI";;;"Piazza Monsignor Nicolini,  7 38123";TRENTO;0461/912740;0461/912065;ic.trento1@pec.provincia.tn.it;dir.ic.tn1@scuole.provincia.tn.it;segr.ic.tn1@scuole.provincia.tn.it;https://www.ictrento1.it;TNEE81902V
"ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO";"SCUOLA PRIMARIA MEZZANO";;"A carattere statale/provinciale";"MARIA PRODI";;;"Via IV Novembre, 13 38050";MEZZANO;0439/62435;0439/762466;ic.primiero@pec.provincia.tn.it;dir.icprimiero@scuole.provincia.tn.it;segr.icprimiero@scuole.provincia.tn.it;https://www.scuoleprimiero.it;TNEE81003D
"ISTITUTO COMPRENSIVO TRENTO 3";"SCUOLA PRIMARIA ""A. NICOLODI"" TRENTO";;"A carattere statale/provinciale";"LINA BROCH";;;"Via Fogazzaro, 2 38122";TRENTO;0461/1825610;;ic.trento3@pec.provincia.tn.it;dir.ic.tn3@scuole.provincia.tn.it;segr.ic.tn3@scuole.provincia.tn.it;http://www.ictrento3.it;TNEE85604X
"ISTITUTO COMPRENSIVO TRENTO 3";"SCUOLA PRIMARIA ""D. SAVIO"" TRENTO";;"A carattere statale/provinciale";"LINA BROCH";;;"Via S Pio X, 103 38122";TRENTO;0461/1825610;;ic.trento3@pec.provincia.tn.it;dir.ic.tn3@scuole.provincia.tn.it;segr.ic.tn3@scuole.provincia.tn.it;http://www.ictrento3.it;TNEE85601R
"ISTITUTO COMPRENSIVO TRENTO 3";"SCUOLA PRIMARIA RAVINA";;"A carattere statale/provinciale";"LINA BROCH";;;"Via Delle Masere, 5 38123";TRENTO;0461/1825610;;ic.trento3@pec.provincia.tn.it;dir.ic.tn3@scuole.provincia.tn.it;segr.ic.tn3@scuole.provincia.tn.it;http://www.ictrento3.it;TNEE85603V
"ISTITUTO COMPRENSIVO TRENTO 3";"SCUOLA PRIMARIA ""G. B. DE GASPARI"" TRENTO";;"A carattere statale/provinciale";"LINA BROCH";;;"Via Zandonai, 4 38122";TRENTO;0461/1825610;;ic.trento3@pec.provincia.tn.it;dir.ic.tn3@scuole.provincia.tn.it;segr.ic.tn3@scuole.provincia.tn.it;http://www.ictrento3.it;TNEE85602T
"ISTITUTO COMPRENSIVO CAVALESE";"SCUOLA PRIMARIA VARENA";;"A carattere statale/provinciale";"ROBERTO TROLLI";;;"Via Mercato, 10 38030";"VILLE DI FIEMME";0462/340314;0462/342294;ic.cavalese@pec.provincia.tn.it;dir.cavalese@scuole.provincia.tn.it;segr.cavalese@scuole.provincia.tn.it;https://www.iccavalese.it;TNEE80909G
"ISTITUTO COMPRENSIVO MEZZOLOMBARDO - PAGANELLA";"SCUOLA PRIMARIA ""Don L. Rossi"" FAI DELLA PAGANELLA";;"A carattere statale/provinciale";"CINZIA CASNA";;;"Via Villa, 43 38010";"FAI DELLA PAGANELLA";0461/601125;0461/601125;ic.mezzolombardo@pec.provincia.tn.it;dir.ic.mezzolombardo@scuole.provincia.tn.it;segr.ic.mezzolombardo@scuole.provincia.tn.it;https://icmezzolombardopaganella.edu.it;TNEE82405D
"ISTITUTO COMPRENSIVO LEVICO TERME";"SCUOLA PRIMARIA ""G. ROSANELLI"" TENNA";;"A carattere statale/provinciale";"EZIO MONTIBELLER";;;"Via Albere, 2 38050";TENNA;0461/706146;0461/706099;ic.levicoterme@pec.provincia.tn.it;dir.ic.levico@scuole.provincia.tn.it;segr.ic.levico@scuole.provincia.tn.it;https://www.iclevico.eu;TNEE818045
