"Istituto Principale";Scuola;"Tipo Istituto";"Tipo Gestione";Dirigente;Direttore;"Coordinatore Pedagogico";Indirizzo;Comune;Telefono;Fax;"Email istituto";"Email dirigenza";"Email segreteria";"Sito web";"Codice MIUR"
"SOCIETA' COOPERATIVA A R.L. ""I. DE CARNERI"" OXFORD CIVEZZANO";;"Istituzione scolastica e formativa";Paritaria/equiparata;"GIOVANNI SCALFI";"CLAUDIO MARCH";;"Via Murialdo, 30 38045";CIVEZZANO;0461/857003;0461/857284;oxford@pec.cooperazionetrentina.it;;info@istitutodecarneri.it;https://www.istitutodecarneri.it;
"Centro Formazione Professionale UPT - Trento";;"Istituzione scolastica e formativa";Paritaria/equiparata;;"WALTER IORI";;"Via Borsieri, 2 38122";TRENTO;0461/239997;0461/260235;cfp-upt@pec.it;;segreteria.sede@cfp-upt.it;https://www.cfp-upt.it;TNCF003001
"Centro Formazione Professionale UPT - Arco";"SETTORE SERVIZI";;Paritaria/equiparata;;"CLAUDIO NICOLUSSI";;"Via Gazzoletti, 10 38062";ARCO;0464/556585;0464/556599;cfp-upt@pec.it;;segreteria.arco@cfp-upt.it;https://www.cfpupt.it/sede-di-arco;TNFP261STA
"Centro Formazione Professionale ENAIP - Villazzano";"CAPES - SETTORE INDUSTRIA E ARTIGIANATO";;Paritaria/equiparata;;"Paola Coccia";;"Via Asiago, 14 38123";TRENTO;0461/920386;0461/914935;cfp.villazzano@pec.it;;cfp.villazzano@enaip.tn.it;https://villazzano.enaiptrentino.it/;TNCF008001
"ISTITUTO COMPRENSIVO TRENTO 3";"SCUOLA PRIMARIA ""A. NICOLODI"" TRENTO";;"A carattere statale/provinciale";"LINA BROCH";;;"Via Fogazzaro, 2 38122";TRENTO;0461/1825610;0461/920605;ic.trento3@pec.provincia.tn.it;dir.ic.tn3@scuole.provincia.tn.it;segr.ic.tn3@scuole.provincia.tn.it;http://www.ictrento3.it;TNEE85604X
"ISTITUTO COMPRENSIVO TRENTO 3";"SCUOLA SECONDARIA DI PRIMO GRADO ""BRONZETTI - SEGANTINI"" TRENTO";;"A carattere statale/provinciale";"LINA BROCH";;;"Via Vittorio Veneto, 61 38122";TRENTO;0461/1825610;0461/920605;ic.trento3@pec.provincia.tn.it;dir.ic.tn3@scuole.provincia.tn.it;segr.ic.tn3@scuole.provincia.tn.it;http://www.ictrento3.it;TNMM85601Q
"ISTITUTO COMPRENSIVO TRENTO 3";"SCUOLA PRIMARIA ""D. SAVIO"" TRENTO";;"A carattere statale/provinciale";"LINA BROCH";;;"Via S Pio X, 103 38122";TRENTO;0461/1825610;0461/920605;ic.trento3@pec.provincia.tn.it;dir.ic.tn3@scuole.provincia.tn.it;segr.ic.tn3@scuole.provincia.tn.it;http://www.ictrento3.it;TNEE85601R
"ISTITUTO COMPRENSIVO TRENTO 3";"SCUOLA PRIMARIA RAVINA";;"A carattere statale/provinciale";"LINA BROCH";;;"Via Delle Masere, 5 38123";TRENTO;0461/1825610;0461/920605;ic.trento3@pec.provincia.tn.it;dir.ic.tn3@scuole.provincia.tn.it;segr.ic.tn3@scuole.provincia.tn.it;http://www.ictrento3.it;TNEE85603V
"ISTITUTO COMPRENSIVO TRENTO 3";"SCUOLA PRIMARIA ""G. B. DE GASPARI"" TRENTO";;"A carattere statale/provinciale";"LINA BROCH";;;"Via Zandonai, 4 38122";TRENTO;0461/1825610;0461/920605;ic.trento3@pec.provincia.tn.it;dir.ic.tn3@scuole.provincia.tn.it;segr.ic.tn3@scuole.provincia.tn.it;http://www.ictrento3.it;TNEE85602T
"Centro Formazione Professionale UPT - Trento";"SETTORE SERVIZI";;Paritaria/equiparata;;"WALTER IORI";;"Via Borsieri, 2 38122";TRENTO;0461/239997;0461/260235;cfp-upt@pec.it;;segreteria.sede@cfp-upt.it;https://www.cfp-upt.it;TNCF003001
"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO";"ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE";;"A carattere statale/provinciale";"MARIA TERESA DOSSO";;;"Via Balista, 2 38068";ROVERETO;0464/485511;0464/485550;donmilani@pec.provincia.tn.it;dir.donmilani@scuole.provincia.tn.it;segr.donmilani@scuole.provincia.tn.it;www.domir.edu.it;TNRC00951N
"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA";"ISTITUTO PROFESSIONALE PER I SERVIZI SANITARI SERALE";;"A carattere statale/provinciale";"GIULIO BERTOLDI";;;"Via XXIV Maggio, 7 38051";"BORGO VALSUGANA";0461/753647;0461/753364;degasperi@pec.provincia.tn.it;dir.istalcidedegasperi@scuole.provincia.tn.it;segr.istalcidedegasperi@scuole.provincia.tn.it;https://www.istalcidedegasperi.it;TNTD002505
"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO";"ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI";;"A carattere statale/provinciale";"MARIA TERESA DOSSO";;;"Via Balista, 2 38068";ROVERETO;0464/485511;0464/485550;donmilani@pec.provincia.tn.it;dir.donmilani@scuole.provincia.tn.it;segr.donmilani@scuole.provincia.tn.it;www.domir.edu.it;TNRC009018
"Circolo di coordinamento n. 2";"Scuola dell'Infanzia di Novaledo ""Don Evaristo Forrer""";;"A carattere statale/provinciale";;;"HELENE GIACOMELLI";"Via Valle, 4 38050";NOVALEDO;0461/721100;"0461 491976";scuolainfanzia.novaledo@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
"Istituto di Formazione Professionale Alberghiero ""Giuseppe Cipriani""- Levico";"SETTORE INDUSTRIA E ARTIGIANATO";;"A carattere statale/provinciale";"LUCIA RUSSO";;;"Via Ziehl, 5 38056";"LEVICO TERME";0461/706294;0461/702025;ifpa.levicoterme@pec.provincia.tn.it;dir.ifpa.levicoterme@scuole.provincia.tn.it;segr.ifpa.levicoterme@scuole.provincia.tn.it;https://www.alberghierolevico.it;TNCF010001
"Centro Formazione Professionale Opera Armida Barelli - Rovereto";;"Istituzione scolastica e formativa";Paritaria/equiparata;"BERNARDO ZANONER";"CAMILLA CESTARI";;"Via Setaioli, 5 38068";ROVERETO;0464/433771;0464/431711;cfprovereto@pec.operaarmidabarelli.org;;cfprovereto@operaarmidabarelli.org;https://www.operaarmidabarelli.org;TNCF005001
"Istituto di Formazione Professionale Alberghiero - Rovereto";"SETTORE INDUSTRIA E ARTIGIANATO";;"A carattere statale/provinciale";"VITO ROVIGO";;;"Viale Dei Colli, 17 38068";ROVERETO;0464/439164;0464/435851;ifpa.rovereto@pec.provincia.tn.it;dir.ifpa.rovereto@scuole.provincia.tn.it;segr.ifpa.rovereto@scuole.provincia.tn.it;https://www.alberghierorovereto.it;TNCF011001
"Centro Formazione Professionale Opera Armida Barelli - Levico";;"Istituzione scolastica e formativa";Paritaria/equiparata;"BERNARDO ZANONER";"MICHELE LINARDI";;"Viale Roma, 61 38056";"LEVICO TERME";0461/706145;0461/701940;cfplevico@pec.operaarmidabarelli.org;;cfplevico@operaarmidabarelli.org;https://www.operaarmidabarelli.org;
"ISTITUTO SALESIANO S. CROCE - MEZZANO";"SCUOLA PRIMARIA SANTA CROCE MEZZANO";;Paritaria/equiparata;"AGOSTINO PRADEL";;;"Via Molaren, 29 38050";MEZZANO;0439/762019;0439/762664;salesianimezzano@pec.it;;segreteria@sdbmezzano.it;https://www.salesianimezzano.it;TN1E00200P
"ISTITUTO SALESIANO S. CROCE - MEZZANO";"SCUOLA SECONDARIA DI PRIMO GRADO SANTA CROCE MEZZANO";;Paritaria/equiparata;"AGOSTINO PRADEL";;;"Via Molaren, 29 38050";MEZZANO;0439/762019;0439/762664;salesianimezzano@pec.it;;segreteria@sdbmezzano.it;https://www.salesianimezzano.it;TN1M001004
"ISTITUTO SALESIANO S. CROCE - MEZZANO";;"Istituzione scolastica e formativa";Paritaria/equiparata;"AGOSTINO PRADEL";;;"Via Molaren, 29 38050";MEZZANO;0439/762019;0439/762664;salesianimezzano@pec.it;;segreteria@sdbmezzano.it;https://www.salesianimezzano.it;
"SCUOLA PARITARIA LA VELA - FONDAZIONE FAMIGLIA MATERNA - ROVERETO";;"Istituzione scolastica e formativa";Paritaria/equiparata;"STEFANIA NICOLLI";;;"Via Saibanti, 6 38068";ROVERETO;0464/434047;;segreteria@lavela.famigliamaterna.it;direzione@lavela.famigliamaterna.it;segreteria@scuolalavela.it;https://www.scuolalavela.it;
"SCUOLA PARITARIA LA VELA - FONDAZIONE FAMIGLIA MATERNA - ROVERETO";"SCUOLA PRIMARIA ""LA VELA"" ROVERETO";;Paritaria/equiparata;"STEFANIA NICOLLI";;;"Via Saibanti, 6 38068";ROVERETO;0464/434047;;segreteria@lavela.famigliamaterna.it;direzione@lavela.famigliamaterna.it;segreteria@scuolalavela.it;https://www.scuolalavela.it;TN1E00700T
"SCUOLA PARITARIA LA VELA - FONDAZIONE FAMIGLIA MATERNA - ROVERETO";"SCUOLA SECONDARIA DI PRIMO GRADO ""LA VELA"" ROVERETO";;Paritaria/equiparata;"STEFANIA NICOLLI";;;"Via Saibanti, 6 38068";ROVERETO;0464/435746;;amministrazione@scuolalavela.it;direzione@lavela.famigliamaterna.it;segreteria@scuolalavela.it;https://www.scuolalavela.it;TN1M00900P
"Coordinamento pedagogico scuole provinciali dell'infanzia ladine";;"Circolo di coordinamento pedagogico";"A carattere statale/provinciale";;;"TATIANA SORAPERRA";"Strada Giuseppe Soraperra - Pozza di Fassa, 6 38036";"SAN GIOVANNI DI FASSA - SEN JAN";0462/760340;0462/760001;coordinamento.scuoleladine@provincia.tn.it;;coordinamento.scuoleladine@provincia.tn.it;;
"SCUOLA LADINA DI FASSA - SCOLA LADINA DE FASCIA";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"FEDERICO CORRADINI";;;"Strada Giuseppe Soraperra - Pozza di Fassa, 6 38036";"SAN GIOVANNI DI FASSA - SEN JAN";0462/763702;0462/760001;scuolaladinadifassa@pec.provincia.tn.it;dir.scuolaladinadifassa@scuole.provincia.tn.it;segr.scuolaladinadifassa@scuole.provincia.tn.it;https://www.scuolaladina.com/;TNIC85000Q
"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. e G. Fontana"" - ROVERETO";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"GIUSEPPE SANTOLI";;;"Via Del Teatro, 4 38068";ROVERETO;0464/436100;0464/434116;fontana@pec.provincia.tn.it;dir.fontana@scuole.provincia.tn.it;segr.fontana@scuole.provincia.tn.it;https://www.fgfontana.eu;TNTD020009
"Coordinamento pedagogico scuole provinciali dell'infanzia ladine";"Scuola dell'Infanzia di Pera di Fassa ""don Edy Cinzol""";;"A carattere statale/provinciale";;;"TATIANA SORAPERRA";"Strada Tita Piaz - Pozza di Fassa, 13 38036";"SAN GIOVANNI DI FASSA - SEN JAN";0462/764828;0462/760001;scuolainfanzia.pera@scuole.provincia.tn.it;;coordinamento.scuoleladine@provincia.tn.it;;
"Istituto di Formazione Professionale Servizi alla Persona e Legno ""S. Pertini"" ";"SETTORE INDUSTRIA E ARTIGIANATO SERALE";;"A carattere statale/provinciale";"MARIA RITA MAGISTRO";"MARIA RITA MAGISTRO";;"Via Asiago, 14 38123";TRENTO;0461/933147;0461/931682;ifp.trento@pec.provincia.tn.it;ifp.trento@scuole.provincia.tn.it;ifp.trento@scuole.provincia.tn.it;https://ifpsandropertinitrento.it;
"Istituto di Formazione Professionale Servizi alla Persona e Legno ""S. Pertini"" ";"SETTORE SERVIZI SERALE";;"A carattere statale/provinciale";"MARIA RITA MAGISTRO";"MARIA RITA MAGISTRO";;"Viale Verona, 141 38123";TRENTO;0461/933147;0461/931682;ifp.trento@pec.provincia.tn.it;ifp.trento@scuole.provincia.tn.it;ifp.trento@scuole.provincia.tn.it;https://ifpsandropertinitrento.it;
"Istituto di Formazione Professionale Servizi alla Persona e Legno ""S. Pertini"" ";"SETTORE INDUSTRIA E ARTIGIANATO";;"A carattere statale/provinciale";"MARIA RITA MAGISTRO";"MARIA RITA MAGISTRO";;"Via Asiago, 14 38123";TRENTO;0461/933147;0461/931682;ifp.trento@pec.provincia.tn.it;ifp.trento@scuole.provincia.tn.it;ifp.trento@scuole.provincia.tn.it;https://ifpsandropertinitrento.it;TNFP268STA
"Istituto di Formazione Professionale Servizi alla Persona e Legno ""S. Pertini"" ";"SETTORE SERVIZI";;"A carattere statale/provinciale";"MARIA RITA MAGISTRO";"MARIA RITA MAGISTRO";;"Viale Verona, 141 38123";TRENTO;0461/933147;0461/931682;ifp.trento@pec.provincia.tn.it;ifp.trento@scuole.provincia.tn.it;ifp.trento@scuole.provincia.tn.it;https://ifpsandropertinitrento.it;TNCF012001
"ISTITUTO SACRO CUORE - TRENTO";"LICEO ARTISTICO";;Paritaria/equiparata;"Alberto Ventroni";;;"Piazza S Teresa Verzeri, 4 38122";TRENTO;0461/981465;0461/982734;;;istitutocomprensivo@istitutosacrocuore.it;https://www.istitutosacrocuore.it;TNPM015003
"Centro Formazione Professionale ENAIP - Tesero";;"Istituzione scolastica e formativa";Paritaria/equiparata;;"Dino Moser";;"Via Caltrezza, 13 38038";TESERO;0462/813133;0462/813145;cfp.tesero@pec.it;;cfp.tesero@enaip.tn.it;https://tesero.enaiptrentino.it/;
"ISTITUTO SACRO CUORE - TRENTO";"SCUOLA SECONDARIA DI PRIMO GRADO SACRO CUORE TRENTO";;Paritaria/equiparata;"Alberto Ventroni";;;"Piazza S Teresa Verzeri, 4 38122";TRENTO;0461/981465;0461/982734;;;istitutocomprensivo@istitutosacrocuore.it;https://www.istitutosacrocuore.it;TN1M006007
"COOPERATIVA SOCIALE SACRA FAMIGLIA ONLUS";;"Istituzione scolastica e formativa";Paritaria/equiparata;"MARCELLO SOTTOPIETRA";;;"Via Della Saluga, 7 38121";TRENTO;0461/080041;;cooperativasacrafamiglia@pec.it;segreteria@sacrafamigliatrento.it;segreteria@sacrafamigliatrento.it;https://www.sacrafamigliatrento.it;
"ISTITUTO SACRO CUORE - TRENTO";;"Istituzione scolastica e formativa";Paritaria/equiparata;"Alberto Ventroni";;;"Piazza S Teresa Verzeri, 4 38122";TRENTO;0461/981465;0461/982734;;;istitutocomprensivo@istitutosacrocuore.it;https://www.istitutosacrocuore.it;
"ISTITUTO SACRO CUORE - TRENTO";"LICEO DELLE SCIENZE UMANE";;Paritaria/equiparata;"Alberto Ventroni";;;"Piazza S Teresa Verzeri, 4 38122";TRENTO;0461/981465;0461/982734;;;istitutocomprensivo@istitutosacrocuore.it;https://www.istitutosacrocuore.it;TNPM015003
"Scuola dell'Infanzia di Lodrone ODV";;"Scuola dell'infanzia";Paritaria/equiparata;;;;"Salita Alla Bastia, 2 38089";STORO;"0465 685253";;lodrone.materna@associazionecoesi.com;;;;
"Centro Formazione Professionale UPT - Arco";;"Istituzione scolastica e formativa";Paritaria/equiparata;;"CLAUDIO NICOLUSSI";;"Via Gazzoletti, 10 38062";ARCO;0464/556585;0464/556599;cfp-upt@pec.it;;segreteria.arco@cfp-upt.it;https://www.cfpupt.it/sede-di-arco;
"ISTITUTO SACRO CUORE - TRENTO";"SCUOLA PRIMARIA SACRO CUORE TRENTO";;Paritaria/equiparata;"Alberto Ventroni";;;"Piazza S Teresa Verzeri, 4 38122";TRENTO;0461/981465;0461/982734;;;istitutocomprensivo@istitutosacrocuore.it;https://www.istitutosacrocuore.it;TN1E00300E
"Scuola dell'Infanzia di Lodrone ODV";"Scuola dell'Infanzia di Lodrone ODV";;Paritaria/equiparata;;;;"Salita Alla Bastia, 2 38089";STORO;0465/685253;;lodrone.materna@associazionecoesi.com;;;;
"ISTITUTO SACRO CUORE - TRENTO";"LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE ";;Paritaria/equiparata;"Alberto Ventroni";;;"Piazza S Teresa Verzeri, 4 38122";TRENTO;0461/981465;0461/982734;;;istitutocomprensivo@istitutosacrocuore.it;https://www.istitutosacrocuore.it;TNPSI8500O
"Centro Formazione Professionale UPT - Rovereto";;"Istituzione scolastica e formativa";Paritaria/equiparata;;"PAOLO ZANLUCCHI";;"Via Pasqui, 10 38068";ROVERETO;0464/630050;;cfp-upt@pec.it;;segreteria.rovereto@cfp-upt.it;https://www.cfp-upt.it;
"Centro Formazione Professionale ENAIP - Primiero";;"Istituzione scolastica e formativa";Paritaria/equiparata;;"Fausto Eccher";;"Via Forno - Transacqua, 12 38054";"PRIMIERO SAN MARTINO DI CASTROZZA";0439/762057;0439/762833;cfp.primiero@pec.it;;cfp.primiero@enaip.tn.it;https://primiero.enaiptrentino.it/;
"Centro Formazione Professionale UPT - Rovereto";"SETTORE SERVIZI";;Paritaria/equiparata;;"PAOLO ZANLUCCHI";;"Via Pasqui, 10 38068";ROVERETO;0464/630050;;cfp-upt@pec.it;;segreteria.rovereto@cfp-upt.it;https://www.cfp-upt.it;TNFP000001
"Centro Formazione Professionale UPT - Tione di Trento";;"Istituzione scolastica e formativa";Paritaria/equiparata;;"MAURIZIO CADONNA ";;"Via Roma, 15 38079";"TIONE DI TRENTO";0465/321889;0465/324518;cfp-upt@pec.it;;segreteria.tione@cfp-upt.it;https://www.cfp-upt.it;
"Polo Giuseppe Veronesi";"CAPES - SETTORE INDUSTRIA E ARTIGIANATO";;Paritaria/equiparata;;"LAURA SCALFI";;"Piazzale Orsi, 1 38068";ROVERETO;0464/433484;0464/436873;iscrizioni.veronesi@pec.it;;segreteria.dir@cfpgveronesi.it;https://www.poloveronesi.it/;TNCF002001
"Polo Giuseppe Veronesi";"LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE STEAM";;Paritaria/equiparata;;"LAURA SCALFI";;"Piazzale Orsi, 1 38068";ROVERETO;0464/433484;0464/436873;iscrizioni.veronesi@pec.it;;segreteria.dir@cfpgveronesi.it;https://www.poloveronesi.it/;TNPSID500S
"Polo Giuseppe Veronesi";;"Istituzione scolastica e formativa";Paritaria/equiparata;;"LAURA SCALFI";;"Piazzale Orsi, 1 38068";ROVERETO;0464/433484;0464/436873;iscrizioni.veronesi@pec.it;;segreteria.dir@cfpgveronesi.it;https://www.poloveronesi.it/;TNCF002001
"Circolo di coordinamento n. 2";"Scuola dell'infanzia di Caldonazzo ""Maria Bambina""";;"A carattere statale/provinciale";;;"HELENE GIACOMELLI";"Via Asilo, 1 38052";CALDONAZZO;" 0461 724658";"0461 491976";scuolainfanzia.caldonazzo@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
"Istituto di Formazione Professionale Alberghiero - Rovereto";"SETTORE SERVIZI";;"A carattere statale/provinciale";"VITO ROVIGO";"CAZZANI DANIELA";;"Viale Dei Colli, 17 38068";ROVERETO;0464/439164;0464/435851;ifpa.rovereto@pec.provincia.tn.it;dir.ifpa.rovereto@scuole.provincia.tn.it;segr.ifpa.rovereto@scuole.provincia.tn.it;https://www.alberghierorovereto.it;TNCF011001
"Istituto di Formazione Professionale Alberghiero ""Giuseppe Cipriani""- Levico";"SETTORE SERVIZI SERALE";;"A carattere statale/provinciale";"LUCIA RUSSO";"TARGA WALTER";;"Via Ziehl, 5 38056";"LEVICO TERME";0461/706294;0461/702025;ifpa.levicoterme@pec.provincia.tn.it;dir.ifpa.levicoterme@scuole.provincia.tn.it;segr.ifpa.levicoterme@scuole.provincia.tn.it;https://www.alberghierolevico.it;
"Istituto di Formazione Professionale Alberghiero - Rovereto";"SETTORE SERVIZI SERALE";;"A carattere statale/provinciale";"VITO ROVIGO";"CAZZANI DANIELA";;"Viale Dei Colli, 17 38068";ROVERETO;0464/439164;0464/435851;ifpa.rovereto@pec.provincia.tn.it;dir.ifpa.rovereto@scuole.provincia.tn.it;segr.ifpa.rovereto@scuole.provincia.tn.it;https://www.alberghierorovereto.it;
"Centro Formazione Professionale ""Centromoda Canossa"" ";"SETTORE INDUSTRIA E ARTIGIANATO";;Paritaria/equiparata;;"Michele Filippini";;"Via Grazioli, 2 38122";TRENTO;0461/260454;0461/267864;canossatrento@pec.it;direzione@centromoda.tn.it;didattica@centromoda.tn.it;https://www.centromoda.tn.it;TNCF009001
"Scuola dell'infanzia di Ranzo ""Amici scuola infanzia di Ranzo ODV""";"Scuola dell'infanzia di Ranzo ""Amici scuola infanzia di Ranzo ODV""";;Paritaria/equiparata;;;;"Via al Castel Romano - Ranzo - Vezzano, 29 38070";VALLELAGHI;"338 7970838";;ranzo.materna@associazionecoesi.com;;;;
"ISTITUTO COMPRENSIVO CLES ""B. Clesio""";"SCUOLA PRIMARIA ""Chiara Lubich"" LIVO ";;"A carattere statale/provinciale";"MASSIMO GABURRO";;;"Frazione Livo,  92 38020";LIVO;0463/421457;0463/424830;ic.cles@pec.provincia.tn.it;dir.ic.cles@scuole.provincia.tn.it;segr.ic.cles@scuole.provincia.tn.it;https://www.iccles.it;TNEE83102D
"Circolo di coordinamento n. 7";"Scuola dell'Infanzia di S.Michele all' Adige  ""Il Germoglio""";;"A carattere statale/provinciale";;;"LAURA BERTOLDI";"Via della Prepositura, 2 38098";"SAN MICHELE ALL'ADIGE";0461/662154;0461/494334;scuolainfanzia.sanmichele@scuole.provincia.tn.it;;circolo.coordinamento07@provincia.tn.it;;
"Scuola dell'infanzia di Torcegno ODV";;"Scuola dell'infanzia";Paritaria/equiparata;;;"PAOLA SANGIORGI";"Via Della Fontana, 15 38050";TORCEGNO;0461-760796;;torcegno.presidente@fpsm.tn.it;;torcegno.segretario@fpsm.tn.it;;
"Scuola dell'infanzia di Torcegno ODV";"Scuola dell'Infanzia di Torcegno ODV";;Paritaria/equiparata;;;"PAOLA SANGIORGI";"Via Della Fontana, 15 38050";TORCEGNO;0461-760796;;torcegno.presidente@fpsm.tn.it;;torcegno.segretario@fpsm.tn.it;;
"ISTITUTO COMPRENSIVO ARCO";"SCUOLA PRIMARIA ""G. SEGANTINI"" ARCO";;"A carattere statale/provinciale";"PAOLA MARONI";;;"Via Nas, 28 38062";ARCO;0464/532947;0464/517064;ic.arco@pec.provincia.tn.it;dir.ic.arco@scuole.provincia.tn.it;segr.ic.arco@scuole.provincia.tn.it;https://www.icarco.edu.it;TNEE840039
"LICEO ""A. Rosmini"" - TRENTO";"LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE";;"A carattere statale/provinciale";"PATRIZIA VISCONTI";;;"Via Malfatti, 2 38122";TRENTO;0461/914400;0461/914498;rosmini.trento@pec.provincia.tn.it;dir.rosmini.tn@scuole.provincia.tn.it;segr.rosmini.tn@scuole.provincia.tn.it;https://www.rosmini.eu;TNPM010509
"Centro Formazione Professionale Pavoniano Artigianelli - Trento";"CAPES - SETTORE INDUSTRIA E ARTIGIANATO";;Paritaria/equiparata;"ERIK GADOTTI";;;"Piazza Di Fiera, 4 38122";TRENTO;0461/270244;0461/270241;scuolagrafica@pec.artigianelli.tn.it;;scuolagrafica@artigianelli.tn.it;http://www.artigianelli.tn.it/;TNCF004001
"Centro Formazione Professionale Pavoniano Artigianelli - Trento";;"Istituzione scolastica e formativa";Paritaria/equiparata;"ERIK GADOTTI";;;"Piazza Di Fiera, 4 38122";TRENTO;0461/270244;0461/270241;scuolagrafica@pec.artigianelli.tn.it;;scuolagrafica@artigianelli.tn.it;http://www.artigianelli.tn.it/;TNCF004001
"Centro Formazione Professionale Pavoniano Artigianelli - Trento";"SETTORE INDUSTRIA E ARTIGIANATO";;Paritaria/equiparata;"ERIK GADOTTI";;;"Piazza Di Fiera, 4 38122";TRENTO;0461/270244;0461/270241;scuolagrafica@pec.artigianelli.tn.it;;scuolagrafica@artigianelli.tn.it;http://www.artigianelli.tn.it/;TNCF004001
"ISTITUTO TECNICO TECNOLOGICO ""M. Buonarroti"" - TRENTO";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"TIZIANA ROSSI";;;"Via Brigata Acqui, 15 38122";TRENTO;0461/216811;0461/984216;buonarroti@pec.provincia.tn.it;dir.buonarroti@scuole.provincia.tn.it;istituto.tecnico@buonarroti.tn.it;https://www.buonarroti.tn.it/;TNIS013001
"Centro Formazione Professionale ENAIP - Arco";"SETTORE INDUSTRIA E ARTIGIANATO";;Paritaria/equiparata;;"Diego Freo";;"Via Gazzoletti, 8 38062";ARCO;0464/516465;0464/516497;cfp.arco@pec.it;;cfp.arco@enaip.tn.it;https://arco.enaiptrentino.it;TNFP249STA
"Polo Giuseppe Veronesi";"SETTORE INDUSTRIA E ARTIGIANATO";;Paritaria/equiparata;;"LAURA SCALFI";;"Piazzale Orsi, 1 38068";ROVERETO;0464/433484;0464/436873;iscrizioni.veronesi@pec.it;;segreteria.dir@cfpgveronesi.it;https://www.poloveronesi.it/;TNCF002001
"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""C.A. Pilati"" - CLES";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"ALFREDO ROMANTINI";;;"Via IV Novembre, 35 38023";CLES;0463/421695;0463/421477;pilati@pec.provincia.tn.it;dir.itetpilati@scuole.provincia.tn.it;segr.itetpilati@scuole.provincia.tn.it;https://www.istitutopilati.it;TNTD100001
"ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA";"Scuola dell'Infanzia di Nosellari Folgaria";;"A carattere statale/provinciale";"MORENA MANFRIN";;;"Via Prati, 35 38064";FOLGARIA;0464/787010;;scuolainfanzia.nosellari@scuole.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;
"ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA";"SCUOLA PRIMARIA LAVARONE";;"A carattere statale/provinciale";"MORENA MANFRIN";;;"Frazione Gionghi,  107/5 38046";LAVARONE;0464/721283;;ic.folgaria-lavarone@pec.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;TNEE804014
"ISTITUTO COMPRENSIVO BASSA VAL DI SOLE ""G. Ciccolini""";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Via Taddei De Mauris, 4 38027";MALE';0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;TNIC833002
"LICEO ""A. Maffei"" - RIVA DEL GARDA";"LICEO DELLE SCIENZE UMANE";;"A carattere statale/provinciale";"ROBERTA BISOFFI";;;"Via Alberti Lutti, 7 38066";"RIVA DEL GARDA";0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;TNPC01000Q
"Centro Formazione Professionale ENAIP - Ossana";"SETTORE SERVIZI";;Paritaria/equiparata;;"Claudia Gosetti";;"Via Di S Antonio - Ossana, 1 38026";OSSANA;0463/751102;0463/751987;cfp.ossana@pec.it;;cfp.ossana@enaip.tn.it;https://ossana.enaiptrentino.it/;TNFP252STA
"LICEO ""A. Maffei"" - RIVA DEL GARDA";"LICEO CLASSICO";;"A carattere statale/provinciale";"ROBERTA BISOFFI";;;"Via Alberti Lutti, 7 38066";"RIVA DEL GARDA";0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;TNPC01000Q
