istituto principale;scuola;tipo istituto;tipo gestione;dirigente;direttore;coordinatore pedagogico;indirizzo;comune;telefono;fax;email istituto;email dirigenza;email segreteria;sito web;codice miur
centro formazione professionale upt - rovereto;;istituzione scolastica e formativa;paritaria/equiparata;;paolo zanlucchi;;via pasqui, 10 38068;rovereto;0464/630050;;cfp-upt@pec.it;;segreteria.rovereto@cfp-upt.it;https://www.cfp-upt.it;
centro formazione professionale enaip - primiero;;istituzione scolastica e formativa;paritaria/equiparata;;fausto eccher;;via forno - transacqua, 12 38054;primiero san martino di castrozza;0439/762057;0439/762833;cfp.primiero@pec.it;;cfp.primiero@enaip.tn.it;https://primiero.enaiptrentino.it/;
centro formazione professionale upt - rovereto;settore servizi;;paritaria/equiparata;;paolo zanlucchi;;via pasqui, 10 38068;rovereto;0464/630050;;cfp-upt@pec.it;;segreteria.rovereto@cfp-upt.it;https://www.cfp-upt.it;tnfp000001
centro formazione professionale upt - tione di trento;;istituzione scolastica e formativa;paritaria/equiparata;;maurizio cadonna ;;via roma, 15 38079;tione di trento;0465/321889;0465/324518;cfp-upt@pec.it;;segreteria.tione@cfp-upt.it;https://www.cfp-upt.it;
polo giuseppe veronesi;capes - settore industria e artigianato;;paritaria/equiparata;;laura scalfi;;piazzale orsi, 1 38068;rovereto;0464/433484;0464/436873;iscrizioni.veronesi@pec.it;;segreteria.dir@cfpgveronesi.it;https://www.poloveronesi.it/;tncf002001
polo giuseppe veronesi;liceo scientifico opzione scienze applicate steam;;paritaria/equiparata;;laura scalfi;;piazzale orsi, 1 38068;rovereto;0464/433484;0464/436873;iscrizioni.veronesi@pec.it;;segreteria.dir@cfpgveronesi.it;https://www.poloveronesi.it/;tnpsid500s
polo giuseppe veronesi;;istituzione scolastica e formativa;paritaria/equiparata;;laura scalfi;;piazzale orsi, 1 38068;rovereto;0464/433484;0464/436873;iscrizioni.veronesi@pec.it;;segreteria.dir@cfpgveronesi.it;https://www.poloveronesi.it/;tncf002001
circolo di coordinamento n. 2;"scuola dell'infanzia di caldonazzo ""maria bambina""";;a carattere statale/provinciale;;;helene giacomelli;via asilo, 1 38052;caldonazzo; 0461 724658;0461 491976;scuolainfanzia.caldonazzo@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
istituto di formazione professionale alberghiero - rovereto;settore servizi;;a carattere statale/provinciale;vito rovigo;cazzani daniela;;viale dei colli, 17 38068;rovereto;0464/439164;0464/435851;ifpa.rovereto@pec.provincia.tn.it;dir.ifpa.rovereto@scuole.provincia.tn.it;segr.ifpa.rovereto@scuole.provincia.tn.it;https://www.alberghierorovereto.it;tncf011001
"istituto di formazione professionale alberghiero ""giuseppe cipriani""- levico";settore servizi serale;;a carattere statale/provinciale;lucia russo;targa walter;;via ziehl, 5 38056;levico terme;0461/706294;0461/702025;ifpa.levicoterme@pec.provincia.tn.it;dir.ifpa.levicoterme@scuole.provincia.tn.it;segr.ifpa.levicoterme@scuole.provincia.tn.it;https://www.alberghierolevico.it;
istituto di formazione professionale alberghiero - rovereto;settore servizi serale;;a carattere statale/provinciale;vito rovigo;cazzani daniela;;viale dei colli, 17 38068;rovereto;0464/439164;0464/435851;ifpa.rovereto@pec.provincia.tn.it;dir.ifpa.rovereto@scuole.provincia.tn.it;segr.ifpa.rovereto@scuole.provincia.tn.it;https://www.alberghierorovereto.it;
"centro formazione professionale ""centromoda canossa"" ";settore industria e artigianato;;paritaria/equiparata;;michele filippini;;via grazioli, 2 38122;trento;0461/260454;0461/267864;canossatrento@pec.it;direzione@centromoda.tn.it;didattica@centromoda.tn.it;https://www.centromoda.tn.it;tncf009001
"scuola dell'infanzia di ranzo ""amici scuola infanzia di ranzo odv""";"scuola dell'infanzia di ranzo ""amici scuola infanzia di ranzo odv""";;paritaria/equiparata;;;;via al castel romano - ranzo - vezzano, 29 38070;vallelaghi;338 7970838;;ranzo.materna@associazionecoesi.com;;;;
"istituto comprensivo cles ""b. clesio""";"scuola primaria ""chiara lubich"" livo ";;a carattere statale/provinciale;massimo gaburro;;;frazione livo,  92 38020;livo;0463/421457;0463/424830;ic.cles@pec.provincia.tn.it;dir.ic.cles@scuole.provincia.tn.it;segr.ic.cles@scuole.provincia.tn.it;https://www.iccles.it;tnee83102d
circolo di coordinamento n. 7;"scuola dell'infanzia di s.michele all' adige  ""il germoglio""";;a carattere statale/provinciale;;;laura bertoldi;via della prepositura, 2 38098;san michele all'adige;0461/662154;0461/494334;scuolainfanzia.sanmichele@scuole.provincia.tn.it;;circolo.coordinamento07@provincia.tn.it;;
scuola dell'infanzia di torcegno odv;;scuola dell'infanzia;paritaria/equiparata;;;paola sangiorgi;via della fontana, 15 38050;torcegno;0461-760796;;torcegno.presidente@fpsm.tn.it;;torcegno.segretario@fpsm.tn.it;;
scuola dell'infanzia di torcegno odv;scuola dell'infanzia di torcegno odv;;paritaria/equiparata;;;paola sangiorgi;via della fontana, 15 38050;torcegno;0461-760796;;torcegno.presidente@fpsm.tn.it;;torcegno.segretario@fpsm.tn.it;;
istituto comprensivo arco;"scuola primaria ""g. segantini"" arco";;a carattere statale/provinciale;paola maroni;;;via nas, 28 38062;arco;0464/532947;0464/517064;ic.arco@pec.provincia.tn.it;dir.ic.arco@scuole.provincia.tn.it;segr.ic.arco@scuole.provincia.tn.it;https://www.icarco.edu.it;tnee840039
"liceo ""a. rosmini"" - trento";liceo delle scienze umane opzione economico sociale serale;;a carattere statale/provinciale;patrizia visconti;;;via malfatti, 2 38122;trento;0461/914400;0461/914498;rosmini.trento@pec.provincia.tn.it;dir.rosmini.tn@scuole.provincia.tn.it;segr.rosmini.tn@scuole.provincia.tn.it;https://www.rosmini.eu;tnpm010509
centro formazione professionale pavoniano artigianelli - trento;capes - settore industria e artigianato;;paritaria/equiparata;erik gadotti;;;piazza di fiera, 4 38122;trento;0461/270244;0461/270241;scuolagrafica@pec.artigianelli.tn.it;;scuolagrafica@artigianelli.tn.it;http://www.artigianelli.tn.it/;tncf004001
centro formazione professionale pavoniano artigianelli - trento;;istituzione scolastica e formativa;paritaria/equiparata;erik gadotti;;;piazza di fiera, 4 38122;trento;0461/270244;0461/270241;scuolagrafica@pec.artigianelli.tn.it;;scuolagrafica@artigianelli.tn.it;http://www.artigianelli.tn.it/;tncf004001
centro formazione professionale pavoniano artigianelli - trento;settore industria e artigianato;;paritaria/equiparata;erik gadotti;;;piazza di fiera, 4 38122;trento;0461/270244;0461/270241;scuolagrafica@pec.artigianelli.tn.it;;scuolagrafica@artigianelli.tn.it;http://www.artigianelli.tn.it/;tncf004001
"istituto tecnico tecnologico ""m. buonarroti"" - trento";;istituzione scolastica e formativa;a carattere statale/provinciale;tiziana rossi;;;via brigata acqui, 15 38122;trento;0461/216811;0461/984216;buonarroti@pec.provincia.tn.it;dir.buonarroti@scuole.provincia.tn.it;istituto.tecnico@buonarroti.tn.it;https://www.buonarroti.tn.it/;tnis013001
centro formazione professionale enaip - arco;settore industria e artigianato;;paritaria/equiparata;;diego freo;;via gazzoletti, 8 38062;arco;0464/516465;0464/516497;cfp.arco@pec.it;;cfp.arco@enaip.tn.it;https://arco.enaiptrentino.it;tnfp249sta
polo giuseppe veronesi;settore industria e artigianato;;paritaria/equiparata;;laura scalfi;;piazzale orsi, 1 38068;rovereto;0464/433484;0464/436873;iscrizioni.veronesi@pec.it;;segreteria.dir@cfpgveronesi.it;https://www.poloveronesi.it/;tncf002001
"istituto tecnico economico e tecnologico ""c.a. pilati"" - cles";;istituzione scolastica e formativa;a carattere statale/provinciale;alfredo romantini;;;via iv novembre, 35 38023;cles;0463/421695;0463/421477;pilati@pec.provincia.tn.it;dir.itetpilati@scuole.provincia.tn.it;segr.itetpilati@scuole.provincia.tn.it;https://www.istitutopilati.it;tntd100001
istituto comprensivo folgaria - lavarone - luserna;scuola dell'infanzia di nosellari folgaria;;a carattere statale/provinciale;morena manfrin;;;via prati, 35 38064;folgaria;0464/787010;;scuolainfanzia.nosellari@scuole.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;
istituto comprensivo folgaria - lavarone - luserna;scuola primaria lavarone;;a carattere statale/provinciale;morena manfrin;;;frazione gionghi,  107/5 38046;lavarone;0464/721283;;ic.folgaria-lavarone@pec.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;tnee804014
"istituto comprensivo bassa val di sole ""g. ciccolini""";;istituzione scolastica e formativa;a carattere statale/provinciale;nicola parzian;;;via taddei de mauris, 4 38027;male';0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;tnic833002
"liceo ""a. maffei"" - riva del garda";liceo delle scienze umane;;a carattere statale/provinciale;roberta bisoffi;;;via alberti lutti, 7 38066;riva del garda;0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;tnpc01000q
centro formazione professionale enaip - ossana;settore servizi;;paritaria/equiparata;;claudia gosetti;;via di s antonio - ossana, 1 38026;ossana;0463/751102;0463/751987;cfp.ossana@pec.it;;cfp.ossana@enaip.tn.it;https://ossana.enaiptrentino.it/;tnfp252sta
"liceo ""a. maffei"" - riva del garda";liceo classico;;a carattere statale/provinciale;roberta bisoffi;;;via alberti lutti, 7 38066;riva del garda;0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;tnpc01000q
istituto comprensivo alta vallagarina;"scuola primaria ""a.de valentini"" calliano";;a carattere statale/provinciale;pasquale tappa;;;via degasperi, 4 38060;calliano;0464/410475;0461/490699;ic.altavallagarina@pec.provincia.tn.it;dir.ic.altavallagarina@scuole.provincia.tn.it;segr.ic.altavallagarina@scuole.provincia.tn.it;https://www.ic-altavallagarina.it;tnee86002d
"istituto comprensivo bassa val di sole ""g. ciccolini""";"scuola secondaria di primo grado ""g. ciccolini"" male'";;a carattere statale/provinciale;nicola parzian;;;via taddei de mauris, 4 38027;male';0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;tnmm833013
istituto comprensivo altopiano di pine';"scuola primaria ""g. dallafior"" baselga di pine'";;a carattere statale/provinciale;elisabetta pizio;;;via delle scuole, 15 38042;baselga di pine';0461/558317;0461/558163;ic.pine@pec.provincia.tn.it;dir.ic.altopianodipine@scuole.provincia.tn.it;segr.ic.altopianodipine@scuole.provincia.tn.it;https://www.icpine.eu;tnee81601a
istituto comprensivo tione;scuola primaria bondo-breguzzo;;a carattere statale/provinciale;alessandro bonesini;;;via indipendenza - bondo, 105 38087;sella giudicarie;0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;tnee83601g
istituto comprensivo tione;;istituzione scolastica e formativa;a carattere statale/provinciale;alessandro bonesini;;;via circonvallazione, 44 38079;tione di trento;0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;tnic83600d
"istituto comprensivo trento 7 ""rita levi montalcini""";"scuola primaria ""pigarelli"" gardolo trento";;a carattere statale/provinciale;laura de donno;;;via iv novembre, 42/1 38121;trento;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;tnee85103q
"liceo ""a. maffei"" - riva del garda";liceo scientifico opzione scienze applicate;;a carattere statale/provinciale;roberta bisoffi;;;via alberti lutti, 7 38066;riva del garda;0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;tnpc01000q
istituto comprensivo predazzo tesero panchia' ziano;"scuola secondaria di primo grado ""g. alberti"" tesero";;a carattere statale/provinciale;marco felicetti;;;via fia, 11/a 38038;tesero;0462/501131;0462/500023;ic.predazzo@pec.provincia.tn.it;dir.ic.predazzo@scuole.provincia.tn.it;segr.ic.predazzo@scuole.provincia.tn.it;https://www.ic-predazzotesero.it;tnmm80802b
"liceo ""f. filzi"" - rovereto";liceo delle scienze umane opzione economico sociale;;a carattere statale/provinciale;norma borgogno;;;corso rosmini, 61 38068;rovereto;0464/421223;0464/433003;filzi@pec.provincia.tn.it;dir.isup.filzi@scuole.provincia.tn.it;segr.isup.filzi@scuole.provincia.tn.it;https://www.liceofilzi.it;tnpm02000e
istituto comprensivo altopiano di pine';"scuola primaria ""g. verdi"" miola baselga di pine'";;a carattere statale/provinciale;elisabetta pizio;;;via della chiesa, 3 38042;baselga di pine';0461/558300;0461/558163;ic.pine@pec.provincia.tn.it;dir.ic.altopianodipine@scuole.provincia.tn.it;segr.ic.altopianodipine@scuole.provincia.tn.it;https://www.icpine.eu;tnee81602b
"istituto comprensivo bassa val di sole ""g. ciccolini""";scuola primaria dimaro;;a carattere statale/provinciale;nicola parzian;;;piazza madonna della pace - dimaro, 14 38025;dimaro folgarida;0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;tnee833047
istituto comprensivo predazzo tesero panchia' ziano;"scuola secondaria di primo grado ""marzari pencati"" predazzo";;a carattere statale/provinciale;marco felicetti;;;via vardabasso, 3 38037;predazzo;0462/501131;0462/500023;ic.predazzo@pec.provincia.tn.it;dir.ic.predazzo@scuole.provincia.tn.it;segr.ic.predazzo@scuole.provincia.tn.it;https://www.ic-predazzotesero.it;tnmm80801a
centro formazione professionale enaip - ossana;capes - settore servizi;;paritaria/equiparata;;claudia gosetti;;via di s antonio - ossana, 1 38026;ossana;0463/751102;0463/751987;cfp.ossana@pec.it;;cfp.ossana@enaip.tn.it;https://ossana.enaiptrentino.it/;tncf00300b
istituto comprensivo folgaria - lavarone - luserna;scuola dell'infanzia di folgaria;;a carattere statale/provinciale;morena manfrin;;;via roma, 30 38064;folgaria;0464/721362;;scuolainfanzia.folgaria@scuole.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;
istituto comprensivo folgaria - lavarone - luserna;;istituzione scolastica e formativa;a carattere statale/provinciale;morena manfrin;;;piazza marconi, 85 38064;folgaria;0464/721283;;ic.folgaria-lavarone@pec.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;tnic804002
"liceo ""f. filzi"" - rovereto";liceo delle scienze umane;;a carattere statale/provinciale;norma borgogno;;;corso rosmini, 61 38068;rovereto;0464/421223;0464/433003;filzi@pec.provincia.tn.it;dir.isup.filzi@scuole.provincia.tn.it;segr.isup.filzi@scuole.provincia.tn.it;https://www.liceofilzi.it;tnpm02000e
istituto comprensivo tione;scuola secondaria di primo grado roncone;;a carattere statale/provinciale;alessandro bonesini;;;via iii novembre - roncone, 22/a 38087;sella giudicarie;0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;tnmm83602g
istituto comprensivo tione;scuola primaria tione di trento;;a carattere statale/provinciale;alessandro bonesini;;;via pinzolo, 2 38079;tione di trento;0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;tnee83603n
istituto comprensivo altopiano di pine';"scuola secondaria di primo grado ""don giuseppe tarter""baselga di pine'";;a carattere statale/provinciale;elisabetta pizio;;;via del xxvi maggio - baselga, 6 38042;baselga di pine';0461/557138;0461/558163;ic.pine@pec.provincia.tn.it;dir.ic.altopianodipine@scuole.provincia.tn.it;segr.ic.altopianodipine@scuole.provincia.tn.it;https://www.icpine.eu;tnmm816019
"liceo ""a. maffei"" - riva del garda";liceo linguistico;;a carattere statale/provinciale;roberta bisoffi;;;via alberti lutti, 7 38066;riva del garda;0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;tnpc01000q
"liceo ""a. maffei"" - riva del garda";liceo musicale e coreutico;;a carattere statale/provinciale;roberta bisoffi;;;via alberti lutti, 7 38066;riva del garda;0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;tnpc01000q
istituto comprensivo tione;"scuola primaria ""a. prandini"" roncone";;a carattere statale/provinciale;alessandro bonesini;;;via iii novembre - roncone, 22 38087;sella giudicarie;0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;tnee83605q
istituto comprensivo folgaria - lavarone - luserna;"scuola dell'infanzia di lavarone ""casa dell'arcobaleno""";;a carattere statale/provinciale;morena manfrin;;;frazione gionghi,   38046;lavarone;0464/783098;;scuolainfanzia.lavarone@scuole.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;
istituto comprensivo tione;scuola primaria ragoli;;a carattere statale/provinciale;alessandro bonesini;;;via roma - ragoli, 5 38070;tre ville;0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;tnee83602l
"liceo ""a. maffei"" - riva del garda";liceo scientifico;;a carattere statale/provinciale;roberta bisoffi;;;via alberti lutti, 7 38066;riva del garda;0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;tnpc01000q
"istituto comprensivo trento 7 ""rita levi montalcini""";;istituzione scolastica e formativa;a carattere statale/provinciale;laura de donno;;;via iv novembre, 35/1 38121;trento;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;tnic85100g
istituto comprensivo predazzo tesero panchia' ziano;"scuola primaria ""i. masia"" ziano di fiemme";;a carattere statale/provinciale;marco felicetti;;;piazza italia, 4 38030;ziano di fiemme;0462/571163;0462/500023;ic.predazzo@pec.provincia.tn.it;dir.ic.predazzo@scuole.provincia.tn.it;segr.ic.predazzo@scuole.provincia.tn.it;https://www.ic-predazzotesero.it;tnee80802c
"istituto comprensivo bassa val di sole ""g. ciccolini""";"scuola primaria ""b. pezzen"" croviana";;a carattere statale/provinciale;nicola parzian;;;via delle scuole, 25 38027;croviana;0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;tnee833036
"istituto comprensivo trento 7 ""rita levi montalcini""";"scuola primaria ""i. calvino"" vigo meano";;a carattere statale/provinciale;laura de donno;;;via alle oselere,   38121;trento;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;tnee85102p
istituto comprensivo altopiano di pine';;istituzione scolastica e formativa;a carattere statale/provinciale;elisabetta pizio;;;via del xxvi maggio - baselga, 6 38042;baselga di pine';0461/557138;0461/558163;ic.pine@pec.provincia.tn.it;dir.ic.altopianodipine@scuole.provincia.tn.it;segr.ic.altopianodipine@scuole.provincia.tn.it;https://www.icpine.eu;tnic816008
istituto comprensivo altopiano di pine';"scuola primaria  ""abramo andreatta"" bedollo";;a carattere statale/provinciale;elisabetta pizio;;;via s osvaldo, 5 38043;bedollo;0461/556844;0461/558163;ic.pine@pec.provincia.tn.it;dir.ic.altopianodipine@scuole.provincia.tn.it;segr.ic.altopianodipine@scuole.provincia.tn.it;https://www.icpine.eu;tnee81605e
"istituto comprensivo trento 7 ""rita levi montalcini""";"scuola primaria ""s. anna"" gardolo trento";;a carattere statale/provinciale;laura de donno;;;via s anna, 3 38121;trento;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;tnee85104r
centro formazione professionale enaip - ossana;;istituzione scolastica e formativa;paritaria/equiparata;;claudia gosetti;;via di s antonio - ossana, 1 38026;ossana;0463/751102;0463/751987;cfp.ossana@pec.it;;cfp.ossana@enaip.tn.it;https://ossana.enaiptrentino.it/;
istituto comprensivo tione;scuola primaria zuclo;;a carattere statale/provinciale;alessandro bonesini;;;via fucina - zuclo, 10 38079;borgo lares;0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;tnee83604p
"istituto comprensivo trento 7 ""rita levi montalcini""";"scuola primaria ""e. de carli"" meano";;a carattere statale/provinciale;laura de donno;;;via delle tre croci, 40 38121;trento;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;tnee85101n
istituto comprensivo folgaria - lavarone - luserna;scuola dell'infanzia di luserna;;a carattere statale/provinciale;morena manfrin;;;via mazzini - prundle, 7 38040;luserna - lusérn;0464/789608;;scuolainfanzia.luserna@scuole.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;
istituto comprensivo predazzo tesero panchia' ziano;"scuola primaria ""g. manega"" tesero";;a carattere statale/provinciale;marco felicetti;;;via fia, 11/a 38038;tesero;0462/813197;0462/500023;ic.predazzo@pec.provincia.tn.it;dir.ic.predazzo@scuole.provincia.tn.it;segr.ic.predazzo@scuole.provincia.tn.it;https://www.ic-predazzotesero.it;tnee80804e
istituto comprensivo predazzo tesero panchia' ziano;"scuola primaria ""m. morandini degasperi"" predazzo";;a carattere statale/provinciale;marco felicetti;;;corso degasperi, 8 38037;predazzo;0462/501131;0462/500023;ic.predazzo@pec.provincia.tn.it;dir.ic.predazzo@scuole.provincia.tn.it;segr.ic.predazzo@scuole.provincia.tn.it;https://www.ic-predazzotesero.it;tnee80801b
istituto comprensivo folgaria - lavarone - luserna;"scuola secondaria di primo grado ""p. rella"" folgaria";;a carattere statale/provinciale;morena manfrin;;;piazza marconi, 85 38064;folgaria;0464/721283;;ic.folgaria-lavarone@pec.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;tnmm804013
istituto comprensivo alta vallagarina;"scuola primaria ""g. tovazzi"" volano";;a carattere statale/provinciale;pasquale tappa;;;via stazione, 30 38060;volano;0464/410475;0461/490699;ic.altavallagarina@pec.provincia.tn.it;dir.ic.altavallagarina@scuole.provincia.tn.it;segr.ic.altavallagarina@scuole.provincia.tn.it;https://www.ic-altavallagarina.it;tnee86003e
istituto comprensivo predazzo tesero panchia' ziano;;istituzione scolastica e formativa;a carattere statale/provinciale;marco felicetti;;;corso degasperi, 8 38037;predazzo;0462/501131;0462/500023;ic.predazzo@pec.provincia.tn.it;dir.ic.predazzo@scuole.provincia.tn.it;segr.ic.predazzo@scuole.provincia.tn.it;https://www.ic-predazzotesero.it;tnic808009
"liceo ""a. maffei"" - riva del garda";;istituzione scolastica e formativa;a carattere statale/provinciale;roberta bisoffi;;;via alberti lutti, 7 38066;riva del garda;0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;tnpc01000q
"istituto comprensivo bassa val di sole ""g. ciccolini""";scuola primaria s.bernardo rabbi;;a carattere statale/provinciale;nicola parzian;;;frazione san bernardo,   38020;rabbi;0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;tnee83307a
istituto comprensivo folgaria - lavarone - luserna;"scuola primaria ""s. lauton"" folgaria";;a carattere statale/provinciale;morena manfrin;;;via d acquisto, 21/a 38064;folgaria;0464/721283;;ic.folgaria-lavarone@pec.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;tnee804025
istituto comprensivo tione;"scuola secondaria di primo grado ""legione trentina"" tione di trento";;a carattere statale/provinciale;alessandro bonesini;;;via circonvallazione, 44 38079;tione di trento;0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;tnmm83601e
"istituto comprensivo bassa val di sole ""g. ciccolini""";scuola primaria caldes;;a carattere statale/provinciale;nicola parzian;;;via al castello, 26 38022;caldes;0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;tnee833014
istituto comprensivo alta vallagarina;"scuola secondaria di primo grado ""alta vallagarina"" volano";;a carattere statale/provinciale;pasquale tappa;;;via manzoni, 3 38068;rovereto;0464/410475;0461/490699;ic.altavallagarina@pec.provincia.tn.it;dir.ic.altavallagarina@scuole.provincia.tn.it;segr.ic.altavallagarina@scuole.provincia.tn.it;https://www.ic-altavallagarina.it;tnmm86001b
istituto comprensivo folgaria - lavarone - luserna;"scuola secondaria di primo grado ""g. prati"" lavarone";;a carattere statale/provinciale;morena manfrin;;;frazione gionghi, 107/6 38046;lavarone;0464/721283;;ic.folgaria-lavarone@pec.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;tnmm804024
istituto comprensivo alta vallagarina;"scuola primaria ""s. pellico"" besenello";;a carattere statale/provinciale;pasquale tappa;;;via degasperi, 2 38060;besenello;0464/410475;0461/490699;ic.altavallagarina@pec.provincia.tn.it;dir.ic.altavallagarina@scuole.provincia.tn.it;segr.ic.altavallagarina@scuole.provincia.tn.it;https://www.ic-altavallagarina.it;tnee86001c
"istituto comprensivo trento 7 ""rita levi montalcini""";"scuola secondaria di primo grado ""s. pedrolli"" gardolo trento";;a carattere statale/provinciale;laura de donno;;;via iv novembre, 35/1 38121;trento;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;tnmm85101l
