index;school;address;municipality;telephone;institute email;miur code;vivoscuola institute link;wikipedia municipality link;vivoscuola school link;admission rate
563;liceo scientifico opzione scienze applicate;via iv novembre, 35 38023;cles;463424049;russell@pec.provincia.tn.it;tnps006018;https://www.vivoscuola.it/content/view/full/29886;https://it.wikipedia.org/wiki/Cles;https://www.vivoscuola.it/content/view/full/29892;94.44444444444444
564;liceo delle scienze umane;corso rosmini, 61 38068;rovereto;464421223;filzi@pec.provincia.tn.it;tnpm02000e;https://www.vivoscuola.it/content/view/full/29893;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29894;94.76439790575915
565;liceo delle scienze umane opzione economico sociale;corso rosmini, 61 38068;rovereto;464421223;filzi@pec.provincia.tn.it;tnpm02000e;https://www.vivoscuola.it/content/view/full/29893;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29895;98.25174825174825
566;liceo classico;via s trinita, 38 38122;trento;461980190;prati@pec.provincia.tn.it;tnpc04000g;https://www.vivoscuola.it/content/view/full/29896;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29897;97.21448467966573
567;"liceo artistico ""depero""- rovereto";via delle fosse, 9 38068;rovereto;464438836;info.depero@istitutodellearti.tn.it;tnsd020011;https://www.vivoscuola.it/content/view/full/29815;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29816;94.9748743718593
568;"liceo artistico ""vittoria"" - trento";via zambra, 3 38121;trento;461824422;vittoria@pec.provincia.tn.it;tnsd02000x;https://www.vivoscuola.it/content/view/full/29815;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29817;93.2258064516129
569;liceo musicale coreutico;vicolo s maria maddalena, 16 38122;trento;461260648;info.bonporti@istitutodellearti.tn.it;tnsd02000x;https://www.vivoscuola.it/content/view/full/29815;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29819;98.08612440191388
570;liceo linguistico;via mattioli, 8 38122;trento;461914499;linguisticotrento@pec.provincia.tn.it;tnps11000q;https://www.vivoscuola.it/content/view/full/29898;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29899;95.52845528455285
571;liceo scientifico;viale bolognini, 88 38122;trento;461913479;galilei@pec.provincia.tn.it;tnps01000v;https://www.vivoscuola.it/content/view/full/29900;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29901;98.01980198019803
572;liceo scientifico opzione scienze applicate;viale bolognini, 88 38122;trento;461913479;galilei@pec.provincia.tn.it;tnps01000v;https://www.vivoscuola.it/content/view/full/29900;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29902;96.1352657004831
573;liceo scientifico;via madruzzo, 24 38122;trento;461984099;davinci@pec.provincia.tn.it;tnps02000d;https://www.vivoscuola.it/content/view/full/29904;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29905;97.46192893401016
574;liceo scientifico opzione scienze applicate;via madruzzo, 24 38122;trento;461984099;davinci@pec.provincia.tn.it;tnps02000d;https://www.vivoscuola.it/content/view/full/29904;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29906;94.17721518987342
575;capes - settore industria e artigianato;piazzale orsi, 1 38068;rovereto;464433484;iscrizioni.veronesi@pec.it;tncf002001;https://www.vivoscuola.it/content/view/full/29417;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/170211;97.14285714285714
576;liceo scientifico opzione scienze applicate steam;piazzale orsi, 1 38068;rovereto;464433484;iscrizioni.veronesi@pec.it;tnpsid500s;https://www.vivoscuola.it/content/view/full/29417;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29418;97.57575757575758
577;settore industria e artigianato;piazzale orsi, 1 38068;rovereto;464433484;iscrizioni.veronesi@pec.it;tncf002001;https://www.vivoscuola.it/content/view/full/29417;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29419;87.87185354691076
578;settore industria e artigianato serale;piazzale orsi, 1 38068;rovereto;464433484;iscrizioni.veronesi@pec.it;;https://www.vivoscuola.it/content/view/full/29417;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29420;41.66666666666667
579;scuola dell'infanzia di ala;via de ferrari, 1 38061;ala;464671113;ala.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29925;https://it.wikipedia.org/wiki/Ala_(Italia);https://www.vivoscuola.it/content/view/full/29926;
580;scuola dell'infanzia di albiano;via s antonio, 22 38041;albiano;461689486;albiano.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29927;https://it.wikipedia.org/wiki/Albiano_(Trentino-Alto_Adige);https://www.vivoscuola.it/content/view/full/29928;
581;scuola dell'infanzia di aldeno;via xxv aprile, 5 38060;aldeno;461842597;aldeno.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29929;https://it.wikipedia.org/wiki/Aldeno;https://www.vivoscuola.it/content/view/full/29930;
582;scuola dell'infanzia di andalo;via paganella, 5 38010;andalo;461585898;andalo.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29931;https://it.wikipedia.org/wiki/Andalo;https://www.vivoscuola.it/content/view/full/29932;
583;scuola dell'infanzia di arco;viale capitelli, 16 38062;arco;464516369;arco.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29933;https://it.wikipedia.org/wiki/Arco_(Italia);https://www.vivoscuola.it/content/view/full/29934;
584;scuola dell'infanzia di avio;via dante, 5 38063;avio;464684102;avio.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29935;https://it.wikipedia.org/wiki/Avio;https://www.vivoscuola.it/content/view/full/29936;
585;scuola dell'infanzia di barco di levico;via di s taddeo, 8 38056;levico terme;461707295;barco.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29937;https://it.wikipedia.org/wiki/Levico_Terme;https://www.vivoscuola.it/content/view/full/29938;
586;scuola dell'infanzia di bolognano;piazza vittoria, 1 38062;arco;464516315;bolognano.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29939;https://it.wikipedia.org/wiki/Arco_(Italia);https://www.vivoscuola.it/content/view/full/29940;
587;scuola dell'infanzia di bondone;via giusti, 46 38080;bondone;465898770;bondone.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29941;https://it.wikipedia.org/wiki/Bondone;https://www.vivoscuola.it/content/view/full/29942;
588;scuola dell'infanzia di borgo sacco;via fedrigotti, 9 38068;rovereto;464430541;borgo.sacco.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29943;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29944;
589;scuola dell'infanzia di borgo valsugana;piazza romani, 8 38051;borgo valsugana;461754771;borgo.valsugana.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29945;https://it.wikipedia.org/wiki/Borgo_Valsugana;https://www.vivoscuola.it/content/view/full/29946;
590;"scuola dell'infanzia di breguzzo - bondo  ""giuseppina bonazza odv""";via marconi - breguzzo, 5 38087;sella giudicarie;465901550;breguzzo.bondo.materna@associazionecoesi.com;;https://www.vivoscuola.it/content/view/full/29923;https://it.wikipedia.org/wiki/Sella_Giudicarie;https://www.vivoscuola.it/content/view/full/29924;
591;scuola dell'infanzia di brentonico;via mantova, 5 38060;brentonico;464395628;brentonico.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29947;https://it.wikipedia.org/wiki/Brentonico;https://www.vivoscuola.it/content/view/full/29948;
592;scuola dell'infanzia di calceranica;via cavour, 2 38050;calceranica al lago;461723325;calceranica.contabile@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29949;https://it.wikipedia.org/wiki/Calceranica_al_Lago;https://www.vivoscuola.it/content/view/full/29950;
593;scuola dell'infanzia di campitello di fassa;strèda sènc felip e giacum, 9 38031;campitello di fassa;462750470;campitello.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29953;https://it.wikipedia.org/wiki/Campitello_di_Fassa;https://www.vivoscuola.it/content/view/full/29954;
594;scuola dell'infanzia di campodenno;via s maurizio, 3 38010;campodenno;461655166;campodenno.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29955;https://it.wikipedia.org/wiki/Campodenno;https://www.vivoscuola.it/content/view/full/29956;
595;scuola dell'infanzia di carano;via giovanelli, 40 38033;ville di fiemme;462341759;carano.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29957;https://it.wikipedia.org/wiki/Ville_di_Fiemme;https://www.vivoscuola.it/content/view/full/29958;
596;scuola dell'infanzia di carisolo;viale trento, 4 38080;carisolo;465501433;carisolo.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29959;https://it.wikipedia.org/wiki/Carisolo;https://www.vivoscuola.it/content/view/full/29960;
597;scuola dell'infanzia di casez;via della pontara - casez, 10 38010;sanzeno;463434219;casez.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29961;https://it.wikipedia.org/wiki/Sanzeno;https://www.vivoscuola.it/content/view/full/29962;
598;scuola dell'infanzia di castellano;via caduti, 1 38060;villa lagarina;464801242;castellano.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29963;https://it.wikipedia.org/wiki/Villa_Lagarina;https://www.vivoscuola.it/content/view/full/29964;
599;scuola dell'infanzia di castello di fiemme;via latemar, 2 38030;castello-molina di fiemme;462341153;castello.fiemme.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29965;https://it.wikipedia.org/wiki/Castello-Molina_di_Fiemme;https://www.vivoscuola.it/content/view/full/29966;
600;scuola dell'infanzia di castelnuovo;piazza municipio, 2 38050;castelnuovo;461753637;entesantamargherita@gmail.com;;https://www.vivoscuola.it/content/view/full/29967;https://it.wikipedia.org/wiki/Castelnuovo_(Trentino-Alto_Adige);https://www.vivoscuola.it/content/view/full/29968;
601;scuola dell'infanzia di cavalese;via regolani, 4 38033;cavalese;462341673;cavalese.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/92005;https://it.wikipedia.org/wiki/Cavalese;https://www.vivoscuola.it/content/view/full/92006;
602;scuola dell'infanzia di cavedine;via iv novembre, 19 38073;cavedine;461568548;cavedine.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29971;https://it.wikipedia.org/wiki/Cavedine;https://www.vivoscuola.it/content/view/full/29972;
603;scuola dell'infanzia di cembra;piazza zanotelli - cembra, 1 38034;cembra lisignago;461680173;cembra.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29973;https://it.wikipedia.org/wiki/Cembra_Lisignago;https://www.vivoscuola.it/content/view/full/29974;
604;scuola dell'infanzia di chizzola;via canestrini - chizzola, 1 38061;ala;464696397;chizzola.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29975;https://it.wikipedia.org/wiki/Ala_(Italia);https://www.vivoscuola.it/content/view/full/29976;
605;scuola dell'infanzia di cles;via mattioli, 13 38023;cles;463625164;cles.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29977;https://it.wikipedia.org/wiki/Cles;https://www.vivoscuola.it/content/view/full/29978;
606;scuola dell'infanzia di cloz e brez;via di s stefano, 2/a 38028;novella;4631980632;cloz.brez.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29979;https://it.wikipedia.org/wiki/Novella_(Italia);https://www.vivoscuola.it/content/view/full/29980;
607;scuola dell'infanzia di condino;via roma - condino, 37 38083;borgo chiese;465621009;condino.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29981;https://it.wikipedia.org/wiki/Borgo_Chiese;https://www.vivoscuola.it/content/view/full/29982;
608;scuola dell'infanzia di coredo;via delle antiche fontane - coredo, 20 38012;predaia;463536416;coredo.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29983;https://it.wikipedia.org/wiki/Predaia;https://www.vivoscuola.it/content/view/full/29984;
609;scuola dell'infanzia di cristo re -trento;via bresadola, 6 38121;trento;461823359;trento.cristore.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29985;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29986;
610;scuola dell'infanzia di crosano;via s biagio, 30 38060;brentonico;464395693;crosano.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29987;https://it.wikipedia.org/wiki/Brentonico;https://www.vivoscuola.it/content/view/full/29988;
611;"scuola dell'infanzia di daone ""asilo infantile di daone odv""";via re di castello - daone, 57 38080;valdaone;465674060;daone.materna@associazionecoesi.com;;https://www.vivoscuola.it/content/view/full/29991;https://it.wikipedia.org/wiki/Valdaone;https://www.vivoscuola.it/content/view/full/29992;
612;scuola dell'infanzia di denno;via ossanna, 3 38010;denno;461655960;denno.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29993;https://it.wikipedia.org/wiki/Denno;https://www.vivoscuola.it/content/view/full/29994;
613;scuola dell'infanzia di dimaro;via alla chiesa - dimaro, 26 38025;dimaro folgarida;463974301;dimaro.contabile@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29995;https://it.wikipedia.org/wiki/Dimaro_Folgarida;https://www.vivoscuola.it/content/view/full/29996;
614;scuola dell'infanzia di faver;via perlaia - faver, 17 38030;altavalle;3287310914;faver.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29997;https://it.wikipedia.org/wiki/Altavalle;https://www.vivoscuola.it/content/view/full/29998;
615;scuola dell'infanzia di fiavè;piazza s sebastiano, 24 38075;fiavé;465735129;fiave.contabile@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/29999;https://it.wikipedia.org/wiki/Fiav%C3%A9;https://www.vivoscuola.it/content/view/full/30000;
616;scuola dell'infanzia di fiera di primiero;viale marconi - pieve, 1 38054;primiero san martino di castrozza;439762196;fiera.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30001;https://it.wikipedia.org/wiki/Primiero_San_Martino_di_Castrozza;https://www.vivoscuola.it/content/view/full/30002;
617;scuola dell'infanzia di fondo;piazza don stefenelli - fondo, 5 38020;borgo d'anaunia;463831254;fondo.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30003;https://it.wikipedia.org/wiki/Borgo_d%27Anaunia;https://www.vivoscuola.it/content/view/full/30004;
618;scuola dell'infanzia di fornace;via del borgolet, 16 38040;fornace;461849351;fornace.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30005;https://it.wikipedia.org/wiki/Fornace_(Italia);https://www.vivoscuola.it/content/view/full/30006;
619;scuola dell'infanzia di gardolo;via s anna, 9 38121;trento;461990296;gardolo.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30007;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30008;
620;scuola dell'infanzia di ghiaie di gardolo;via del loghét, 69 38121;trento;461990050;ghiaie.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30009;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30010;
621;scuola dell'infanzia di grigno;via nazario sauro, 25 38055;grigno;461765333;grigno.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30011;https://it.wikipedia.org/wiki/Grigno;https://www.vivoscuola.it/content/view/full/30012;
622;scuola dell'infanzia di ischia di pergine;piazza delle nogare, 2 38057;pergine valsugana;461532285;ischia.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30013;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/30014;
623;"scuola dell'infanzia di lavis  ""madre maddalena di canossa odv""";via dei colli, 4 38015;lavis;461240366;lavis.materna@associazionecoesi.com;;https://www.vivoscuola.it/content/view/full/30015;https://it.wikipedia.org/wiki/Lavis;https://www.vivoscuola.it/content/view/full/30016;
624;"scuola dell'infanzia di lizzana ""asilo infantile di lizzana odv""";via brigata mantova, 1 38068;rovereto;464433395;lizzana.materna@associazionecoesi.com;;https://www.vivoscuola.it/content/view/full/61885;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/61886;
625;"scuola dell'infanzia di lizzanella ""asilo infantile di lizzanella odv""";corso verona, 109 38068;rovereto;464432307;lizzanella.materna@associazionecoesi.com;;https://www.vivoscuola.it/content/view/full/30017;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/30018;
626;scuola dell'infanzia di lodrone odv;salita alla bastia, 2 38089;storo;465685253;lodrone.materna@associazionecoesi.com;;https://www.vivoscuola.it/content/view/full/30019;https://it.wikipedia.org/wiki/Storo;https://www.vivoscuola.it/content/view/full/30020;
627;scuola dell'infanzia di lona;via s rocco, 14 38040;lona-lases;461697101;lona.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30021;https://it.wikipedia.org/wiki/Lona-Lases;https://www.vivoscuola.it/content/view/full/30022;
628;scuola dell'infanzia di madonna di campiglio;via serafini - madonna di campiglio, 13 38070;tre ville;465442779;madonna.campiglio.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30023;https://it.wikipedia.org/wiki/Tre_Ville;https://www.vivoscuola.it/content/view/full/30024;
629;scuola dell'infanzia di madrano;via d oltrefersina, 54 38057;pergine valsugana;461552109;madrano.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30025;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/30026;
630;scuola dell'infanzia di malè;via don rauzi, 6 38027;malé;463901925;male.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30027;https://it.wikipedia.org/wiki/Mal%C3%A9_(Italia);https://www.vivoscuola.it/content/view/full/30028;
631;"scuola dell'infanzia di marco-rovereto ""g. e a. rosmini-serbati odv""";via alla stazione, 2 38068;rovereto;464665395;marco.materna@associazionecoesi.com;;https://www.vivoscuola.it/content/view/full/30029;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/30030;
632;scuola dell'infanzia di marter;piazza s margherita, 2 38050;roncegno terme;461764505;marter.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30031;https://it.wikipedia.org/wiki/Roncegno_Terme;https://www.vivoscuola.it/content/view/full/30032;
633;scuola dell'infanzia di martignano;via sabbionare, 3 38121;trento;461820233;martignano.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30033;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30034;
634;scuola dell'infanzia di masi di cavalese;via damiano chiesa, 79 38033;cavalese;462340557;cavalese.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/92007;https://it.wikipedia.org/wiki/Cavalese;https://www.vivoscuola.it/content/view/full/92008;
635;scuola dell'infanzia di massone;via maffei - san martino, 2 38062;arco;464517719;massone.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30037;https://it.wikipedia.org/wiki/Arco_(Italia);https://www.vivoscuola.it/content/view/full/30038;
636;scuola dell'infanzia di mechel;via don luigi borghesi, 35 38023;cles;463421247;mechel.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30039;https://it.wikipedia.org/wiki/Cles;https://www.vivoscuola.it/content/view/full/30040;
637;scuola dell'infanzia di mezzano;via iv novembre, 16 38050;mezzano;43967027;mezzano.contabile@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30041;https://it.wikipedia.org/wiki/Mezzano_(comune);https://www.vivoscuola.it/content/view/full/30042;
638;scuola dell'infanzia di mezzocorona;via s giovanni bosco, 4 38016;mezzocorona;461603933;mezzocorona.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30043;https://it.wikipedia.org/wiki/Mezzocorona;https://www.vivoscuola.it/content/view/full/30044;
639;scuola dell'infanzia di mezzolombardo;corso del popolo, 34/b 38017;mezzolombardo;461601324;mezzolombardo.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30045;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/30046;
640;scuola dell'infanzia di moena;strada don giovanni jori, 10 38035;moena;462573277;moena.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30047;https://it.wikipedia.org/wiki/Moena;https://www.vivoscuola.it/content/view/full/30048;
641;scuola dell'infanzia di molina di  ledro;via sartori - molina di ledro, 24/c 38067;ledro;464876444;molina.ledro.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30049;https://it.wikipedia.org/wiki/Ledro;https://www.vivoscuola.it/content/view/full/30050;
642;scuola dell'infanzia di mollaro;via della pausa - mollaro, 1 38012;predaia;463469224;mollaro.contabile@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30051;https://it.wikipedia.org/wiki/Predaia;https://www.vivoscuola.it/content/view/full/30052;
643;scuola dell'infanzia di molveno;piazza s carlo, 20 38018;molveno;461586969;molveno.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30053;https://it.wikipedia.org/wiki/Molveno;https://www.vivoscuola.it/content/view/full/30054;
644;scuola dell'infanzia di montesover;via capitano santuari, 1 38048;sover;461698351;sover.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30055;https://it.wikipedia.org/wiki/Sover;https://www.vivoscuola.it/content/view/full/30056;
645;scuola dell'infanzia di mori;via scuole, 3 38065;mori;464918156;mori.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30057;https://it.wikipedia.org/wiki/Mori_(Italia);https://www.vivoscuola.it/content/view/full/30058;
646;scuola dell'infanzia di nago;localita tezze - nago,   38069;nago-torbole;464506097;nago.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30059;https://it.wikipedia.org/wiki/Nago-Torbole;https://www.vivoscuola.it/content/view/full/30060;
647;scuola dell'infanzia di nave san rocco;via iv novembre, 34/a 38010;terre d'adige;461870656;nave.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30061;https://it.wikipedia.org/wiki/Terre_d%27Adige;https://www.vivoscuola.it/content/view/full/30062;
648;scuola dell'infanzia di nomi;via baroni del moll, 2 38060;nomi;464835294;nomi.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30063;https://it.wikipedia.org/wiki/Nomi_(Italia);https://www.vivoscuola.it/content/view/full/30064;
649;scuola dell'infanzia di ospedaletto;via  don tosi, 14 38050;ospedaletto;3470362437;ospedaletto.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30065;https://it.wikipedia.org/wiki/Ospedaletto;https://www.vivoscuola.it/content/view/full/30066;
650;scuola dell'infanzia di padergnone;via alle cime - padergnone, 14 38070;vallelaghi;461864358;padergnone.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30069;https://it.wikipedia.org/wiki/Vallelaghi;https://www.vivoscuola.it/content/view/full/30070;
651;scuola dell'infanzia di pedersano;via s antonio, 1 38060;villa lagarina;464412151;pedersano.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30073;https://it.wikipedia.org/wiki/Villa_Lagarina;https://www.vivoscuola.it/content/view/full/30074;
652;"scuola dell'infanzia di pergine  ""g.b. chimelli""";piazza garbari, 5 38057;pergine valsugana;461502351;asifchimelli@pec.it;;https://www.vivoscuola.it/content/view/full/30075;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/30076;
653;scuola dell'infanzia di pietramurata;piazza mercato, 11 38074;dro;464507142;pietramurata.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30077;https://it.wikipedia.org/wiki/Dro;https://www.vivoscuola.it/content/view/full/30078;
654;scuola dell'infanzia di pieve di bono;via fiera - creto - pieve di bono, 9/b 38085;pieve di bono-prezzo;465674083;pieve.bono.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30081;https://it.wikipedia.org/wiki/Pieve_di_Bono-Prezzo;https://www.vivoscuola.it/content/view/full/30082;
655;scuola dell'infanzia di pieve tesino;via fratelli rizza', 14 38050;pieve tesino;461594733;pieve.tesino.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30079;https://it.wikipedia.org/wiki/Pieve_Tesino;https://www.vivoscuola.it/content/view/full/30080;
656;scuola dell'infanzia di pilcante;piazza vittorio veneto - pilcante, 19 38061;ala;464672588;pilcante.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30083;https://it.wikipedia.org/wiki/Ala_(Italia);https://www.vivoscuola.it/content/view/full/30084;
657;scuola dell'infanzia di pinzolo;via al sole, 43 38086;pinzolo;465501019;pinzolo.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30085;https://it.wikipedia.org/wiki/Pinzolo;https://www.vivoscuola.it/content/view/full/30086;
658;scuola dell'infanzia di ponte arche;via s giovanni bosco - ponte arche - bleggio inferiore, 7 38070;comano terme;465702422;ponte.arche.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30087;https://it.wikipedia.org/wiki/Comano_Terme;https://www.vivoscuola.it/content/view/full/30088;
659;scuola dell'infanzia di povo;via pante', 1 38123;trento;461810049;povo.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30089;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30090;
660;scuola dell'infanzia di pozza di trambileno;frazione vanza, 50 38068;trambileno;464868074;trambileno.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30091;https://it.wikipedia.org/wiki/Trambileno;https://www.vivoscuola.it/content/view/full/30092;
661;scuola dell'infanzia di predazzo;via gabrielli, 1 38037;predazzo;462501312;predazzo.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30093;https://it.wikipedia.org/wiki/Predazzo;https://www.vivoscuola.it/content/view/full/30094;
662;scuola dell'infanzia di pressano;via pilati, 16 38015;lavis;461240394;pressano.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30095;https://it.wikipedia.org/wiki/Lavis;https://www.vivoscuola.it/content/view/full/30096;
663;scuola dell'infanzia di quadra - cavrasto;frazione larido, 10 38071;bleggio superiore;465779575;quadra.cavrasto.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30097;https://it.wikipedia.org/wiki/Bleggio_Superiore;https://www.vivoscuola.it/content/view/full/30098;
664;"scuola dell'infanzia di ranzo ""amici scuola infanzia di ranzo odv""";via al castel romano - ranzo - vezzano, 29 38070;vallelaghi;3387970838;ranzo.materna@associazionecoesi.com;;https://www.vivoscuola.it/content/view/full/30099;https://it.wikipedia.org/wiki/Vallelaghi;https://www.vivoscuola.it/content/view/full/30100;
665;"scuola dell'infanzia di riva  ""degasperi""";largo caduti delle foibe, 2 38066;riva del garda;464553578;riva.rione.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30103;https://it.wikipedia.org/wiki/Riva_del_Garda;https://www.vivoscuola.it/content/view/full/30104;
666;"scuola dell'infanzia di riva  ""giardino""";viale roma, 32 38066;riva del garda;464552360;rivagiardinodinfanzia@gmail.com;;https://www.vivoscuola.it/content/view/full/30101;https://it.wikipedia.org/wiki/Riva_del_Garda;https://www.vivoscuola.it/content/view/full/30102;
667;"scuola dell'infanzia di riva del garda  ""s. alessandro""";via s alessandro, 10 38066;riva del garda;464554051;s.alessandro.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30105;https://it.wikipedia.org/wiki/Riva_del_Garda;https://www.vivoscuola.it/content/view/full/30106;
